timestampMicros,label,intensity
3375476,P1_synthetic,0.859776
3375476,P2_synthetic,0.0298501
4241169,P1_synthetic,0.706759
4255128,P2_synthetic,0
5108176,P1_synthetic,0.476355
5148175,P2_synthetic,0
5974413,P1_synthetic,0.226937
6054497,P2_synthetic,0.257937
6855157,P1_synthetic,0.0182631
6974692,P2_synthetic,0.597346
7748177,P1_synthetic,0
7894822,P2_synthetic,0.845493
8655040,P1_synthetic,0
8828120,P2_synthetic,0.886556
9587777,P1_synthetic,0.0878107
9761300,P2_synthetic,0.696491
10041582,P1_detected,0.2
10041582,P2_detected,0.2
11548181,P1_fallback,0.307524
12548022,P1_fallback,0.585038
13547949,P1_fallback,0.481384
14548001,P1_fallback,0.356714
15321403,P2_fallback,0.685319
15534692,P1_fallback,0.599946
16548010,P1_fallback,0.6
17547646,P1_fallback,0.6
18550783,P1_fallback,0.6
18867476,P1_fallback,0.408396
18867476,P2_fallback,1
19550765,P1_fallback,0.6
19834059,P2_fallback,1
20550677,P1_fallback,0.6
21550682,P1_fallback,0.6
21867310,P2_fallback,1
22350635,P2_fallback,1
22550675,P1_fallback,0.555864
22900639,P2_fallback,1
23550580,P1_fallback,0.561072
23783887,P1_fallback,1
23817242,P2_fallback,1
24417178,P1_fallback,1
25933816,P1_fallback,0.6
26050500,P2_fallback,1
27333793,P2_fallback,1
27867130,P2_fallback,0.866373
28117120,P1_fallback,0.367141
28550445,P2_fallback,1
29083750,P2_fallback,1
29567051,P2_fallback,1
29683705,P1_fallback,0.471186
30233604,P2_fallback,1
30316934,P1_fallback,0.365692
30716972,P2_fallback,1
31183664,P2_fallback,1
31683662,P2_fallback,1
32166952,P2_fallback,1
32516933,P1_fallback,0.298246
32666922,P2_fallback,1
33166905,P2_fallback,1
34500235,P1_fallback,0.937879
34800115,P2_fallback,1
35100152,P1_fallback,1
36116724,P2_detected,1
36616710,P1_fallback,0.6
37583390,P1_fallback,0.479033
38150031,P1_fallback,0.599727
39633295,P2_detected,0.289118
39666624,P1_fallback,0.6
39733306,P1_fallback,0.521534
41249927,P1_fallback,0.6
41383261,P1_fallback,0.504362
41649871,P2_detected,0.445165
42066493,P1_detected,1
43583143,P1_fallback,0.6
44533106,P2_fallback,1
44633115,P1_fallback,0.599721
44849776,P1_fallback,0.502212
45683049,P1_fallback,0.599996
45883047,P2_fallback,1
46716322,P1_fallback,0.6
47183036,P1_fallback,1
47782951,P1_fallback,0.6
48049538,P1_fallback,1
49566291,P1_fallback,0.6
49632936,P1_fallback,0.461115
49649615,P2_fallback,0.839438
50332862,P1_detected,1
51849500,P1_fallback,0.36357
52899471,P1_fallback,0.350497
53982755,P1_fallback,0.598454
54449380,P2_fallback,0.476322
55049358,P1_fallback,0.599155
56115989,P1_fallback,0.6
57182600,P1_fallback,0.362561
57199335,P2_fallback,0.865565
58065892,P1_fallback,0.702389
58665882,P1_fallback,0.434888
59315864,P1_fallback,0.548236
60382490,P1_fallback,0.530894
60465810,P2_fallback,0.32209
61449140,P1_fallback,0.599983
62515696,P1_fallback,0.551621
63232319,P2_fallback,0.541432
63582359,P1_fallback,0.599999
64199027,P1_fallback,0.576251
64815642,P1_fallback,0.361489
65682306,P2_fallback,0.415923
65715638,P1_fallback,0.437843
66782238,P1_fallback,0.550797
67848873,P1_fallback,0.557082
68915480,P1_fallback,0.599802
69982070,P1_fallback,0.594338
71048807,P1_fallback,0.6
72115357,P1_fallback,0.6
73181906,P1_fallback,0.6
74249084,P1_fallback,0.6
75315204,P1_fallback,0.6
76381849,P1_fallback,0.598224
77448420,P1_fallback,0.6
78515130,P1_fallback,0.6
79581766,P1_fallback,0.599704
80631648,P1_fallback,0.596443
81048357,P1_fallback,0.457017
81048357,P2_fallback,0.338573
81698274,P1_fallback,0.599962
82748255,P1_fallback,0.882742
83064921,P2_fallback,0.506275
83364832,P1_fallback,0.599718
83831539,P1_fallback,0.599997
84898209,P1_fallback,0.6
85248184,P2_fallback,0.302119
85964743,P1_fallback,1
86564726,P1_fallback,0.6
87031367,P1_fallback,0.6
88098041,P1_fallback,0.6
88264701,P1_fallback,0.45193
89164671,P1_fallback,0.6
89764632,P1_fallback,1
90264641,P2_fallback,0.415878
90331248,P1_fallback,1
91814534,P1_detected,1
93331224,P1_fallback,0.6
93581139,P1_fallback,1
95097877,P1_fallback,0.6
95514488,P1_fallback,0.647514
96431101,P1_detected,0.801544
97947668,P1_detected,0.372897
98347658,P1_fallback,0.697872
99697616,P2_detected,0.266132
99864269,P1_fallback,0.275201
100997537,P2_fallback,0.603749
101247485,P1_fallback,0.334406
101530778,P2_fallback,1
102030797,P2_fallback,1
102180794,P1_fallback,0.274054
102664149,P2_fallback,1
102780789,P1_fallback,0.273106
103347410,P2_fallback,1
104047421,P1_fallback,0.331238
104114029,P1_fallback,1
104264005,P2_fallback,1
105147286,P2_fallback,1
105430579,P1_fallback,0.5998
106497323,P2_fallback,1
106830577,P1_fallback,0.6
107247320,P2_fallback,1
107813873,P2_fallback,1
108230542,P1_fallback,0.6
109563830,P2_fallback,1
109613878,P1_fallback,0.6
110463892,P2_fallback,1
111014091,P1_fallback,0.523929
111130483,P2_fallback,1
112113751,P2_fallback,1
112413691,P1_fallback,0.587071
112597247,P2_fallback,1
112763720,P1_fallback,0.55906
113980465,P1_fallback,0.599894
114896959,P2_fallback,1
115063655,P1_fallback,0.827628
115380282,P2_fallback,1
115663603,P1_fallback,0.482339
115813609,P1_fallback,0.655645
116280254,P2_detected,1
116846891,P1_detected,1
117730193,P2_detected,1
118363463,P1_fallback,0.501381
118663513,P1_fallback,0.33424
118680084,P2_fallback,1
119596752,P1_detected,0.313326
119596752,P2_detected,1
121113400,P1_fallback,0.496559
122363327,P1_fallback,0.595944
123613274,P1_fallback,0.6
124679893,P2_fallback,1
124763224,P1_fallback,0.627527
125246507,P2_fallback,1
125363212,P1_fallback,0.6
125896510,P2_fallback,1
126129866,P1_fallback,0.591662
126363143,P2_fallback,1
127046450,P1_fallback,0.405185
127046450,P2_fallback,1
127646432,P1_fallback,0.350426
127679769,P2_fallback,1
128313088,P1_fallback,0.34782
128530445,P2_fallback,1
128913726,P1_fallback,0.511599
129047024,P2_fallback,1
129880264,P1_fallback,0.479068
130430228,P1_fallback,0.431712
130430228,P2_fallback,1
131296848,P2_detected,1
131313516,P1_detected,0.879586
131930191,P1_detected,0.38411
131963485,P2_detected,1
132996797,P1_detected,0.430525
133430063,P2_detected,1
134513428,P1_fallback,0.6
135113387,P1_fallback,0.69167
136113326,P1_detected,0.767946
137179973,P1_detected,1
138163270,P2_detected,0.860619
138696579,P1_fallback,0.6
138779919,P2_fallback,1
139246553,P1_fallback,0.302416
139279898,P2_fallback,0.694303
139779851,P2_detected,0.720456
140279835,P1_detected,0.536773
140296478,P2_detected,0.782296
140796469,P2_detected,0.722036
141296456,P1_detected,0.554069
141346422,P2_detected,1
141863104,P2_detected,0.660522
142379715,P2_detected,0.672261
142813066,P1_detected,0.559237
142913043,P2_fallback,0.745371
