timestampMicros,bpm,envelopePeak,sceneId
4004925,0,0.582552,Idle
4258243,0,0.584459,Idle
4511341,0,0.565455,Idle
4764339,0,0.596833,Idle
5018200,0,0.615453,Idle
5271337,0,0.308546,Idle
5524437,0,0.175464,Idle
5777683,15.7572,0.652441,Idle
6031767,15.7572,0.692425,Idle
6284161,15.7572,0.572324,Idle
6538010,46.347,0.580299,Idle
6791529,46.347,0.426047,Idle
7044267,46.347,0.141774,Idle
7297856,46.347,0.141201,Idle
7551002,26.584,0.735248,Idle
7804542,26.584,0.841556,Idle
8057613,26.584,0.851781,Idle
8310902,26.584,0.718688,Idle
8565147,26.584,0.335154,Idle
8818083,33.6032,0.651118,Idle
9072411,33.6032,0.643576,Idle
9324383,33.6032,0.217562,Idle
9577831,33.6032,0.284679,Idle
9831483,33.6032,0.182493,Idle
10084455,33.6032,0.723782,Idle
10338101,33.6032,0.251178,Idle
10591093,43.8437,0.663104,Idle
10844068,43.8437,0.695021,Idle
11098440,43.8437,0.808112,Idle
11351140,43.8437,0.84439,Idle
11604469,57.384,1,Idle
11857713,57.384,0.630818,Idle
12110898,68.7183,0.517284,Idle
12364518,68.7183,0.676674,Idle
12617734,102.013,0.643197,Idle
12871948,102.013,0.248728,Idle
13124174,102.654,0.624306,Idle
13377657,102.654,0.570547,Idle
13631566,101.282,0.616229,Idle
13884230,101.282,0.571561,Idle
14138210,103.105,0.586323,Idle
14390766,103.105,0.484147,Idle
14644240,71.153,0.525152,Idle
14898145,71.153,0.600152,Idle
15151066,66.0443,0.512135,Idle
15404650,66.0443,0.324878,Idle
15657439,66.0443,0.601598,Idle
15911016,52.7587,0.764657,Idle
16164560,55.8392,0.577176,Idle
16417620,55.8392,0.260958,Idle
16671697,72.1955,0.172317,Idle
16924682,72.1955,0.277321,Idle
17178069,70.6661,0.200729,Idle
17431005,70.6661,0.646081,Idle
17684132,71.1096,0.263001,Idle
17938197,71.1096,0.567067,Idle
18190877,72.5428,0.519046,Idle
18444166,72.5428,0.213637,Idle
18698078,72.5428,0.257109,Idle
18950800,72.5428,0.0985308,Idle
19203786,72.5428,0.472863,Idle
19470721,72.5428,0.168868,Idle
19737372,41.2596,0.620175,Idle
20003773,30.267,0.81054,Idle
20267636,30.267,0.67503,Idle
20517828,30.267,0.758439,Idle
20767867,36.2861,0.582748,Idle
21034365,36.2861,0.610067,Idle
21301129,36.2861,0.824174,Idle
21567729,36.2861,1,Idle
21817782,36.2861,1,Idle
22070470,36.2861,0.75179,Idle
22334296,36.2861,0.794719,Idle
22600980,40.8361,0.815144,Idle
22851018,26.1422,1,Idle
23117772,26.1422,0.563663,Idle
23384268,26.1422,1,Idle
23634348,26.1422,0.68667,Idle
23901017,26.1422,0.750936,Idle
24151036,31.2479,1,Idle
24417577,37.423,1,Idle
24667587,37.423,0.886919,Idle
24934243,37.423,0.647972,Idle
25200821,50.0012,0.941336,Idle
25451069,59.4539,1,Idle
25717507,59.4539,0.489768,Idle
25967567,88.3711,0.570406,Idle
26217582,88.3711,0.256113,Idle
26484207,88.3711,0.560047,Idle
26734235,77.7825,0.617288,Idle
27000752,77.7825,0.848174,Idle
27250852,42.7886,0.408034,Idle
27517606,42.7886,0.611923,Idle
27784134,84.57,0.685229,Idle
28050660,84.57,1,Idle
28317579,80.6644,0.527964,Idle
28584191,80.6644,0.620734,Idle
28850834,79.0358,1,Idle
29117452,79.0358,1,Idle
29384145,79.0358,1,Idle
29650623,79.0358,0.852009,Idle
29900642,77.7989,1,Idle
30150650,77.7989,1,Idle
30400700,77.7989,0.616243,Idle
30650716,77.7989,0.28904,Idle
30917396,87.589,0.420973,Idle
31183891,87.589,1,Idle
31433927,102.23,1,Idle
31700655,102.23,1,Idle
31967306,102.23,0.826582,Idle
32233866,42.0908,1,Idle
32483931,42.0908,1,Idle
32733950,42.0908,0.558072,Idle
32983983,42.0908,0.624246,Idle
33250649,42.0908,0.611994,Idle
33500711,42.0908,0.535717,Idle
33767308,42.0908,0.752638,Idle
34033927,42.0908,0.833544,Idle
34283932,22.4429,0.644661,Idle
34550639,28.3421,0.964906,Idle
34817246,28.3421,0.989864,Idle
35083851,72.1062,0.627022,Idle
35350479,72.1062,0.699271,Idle
35600509,72.1062,0.907582,Idle
35850559,72.1062,0.592104,Idle
36117054,72.1062,0.511325,Idle
36367153,72.1062,0.274118,Idle
36617250,72.1062,0.38012,Idle
36883764,31.2056,0.592717,Idle
37133764,31.2056,0.596402,Idle
37383829,25.6469,0.397687,Idle
37650362,25.6469,0.871603,Idle
37900428,87.9013,1,Idle
38167045,87.9013,1,Idle
38417142,87.9013,0.651505,Idle
38684133,74.6984,0.932253,Idle
38950414,69.8833,0.521808,Idle
39217222,69.8833,0.615132,Idle
39483659,98.1204,0.552165,Idle
39733678,98.1204,0.599669,Idle
39983698,98.2301,0.578913,Idle
40233724,98.2301,0.578287,Idle
40500272,98.2301,0.575815,Idle
40750294,98.2301,0.583166,Idle
41016940,98.2301,0.578176,Idle
41283816,98.2301,0.579144,Idle
41533842,98.2301,0.561186,Idle
41800285,58.249,0.591072,Idle
42050426,58.249,0.598298,Idle
42316980,100.914,0.574104,Idle
42567102,66.5998,0.636495,Idle
42830202,66.6433,0.665074,Idle
43083750,66.6433,0.604396,Idle
43333844,66.6433,0.640829,Idle
43600177,66.6433,0.730798,Idle
43866961,66.6433,0.843188,Idle
44928178,85.9672,0.67591,Idle
45185496,59.1383,0.562416,Idle
45446296,59.1383,0.556258,Idle
45697363,59.1383,0.589328,Idle
45950635,59.1383,0.587735,Idle
46204004,59.9848,0.664446,Idle
46457358,59.9848,0.650038,Idle
46710731,59.9848,0.65747,Idle
46963996,59.9848,0.703324,Idle
47217775,59.9848,0.557162,Idle
47471064,59.9848,0.211549,Idle
47724002,19.0223,0.352685,Idle
47977724,19.0223,0.235214,Idle
48230672,19.0223,0.429864,Idle
48484001,19.0223,0.346521,Idle
48737716,19.0223,0.577901,Idle
48999842,19.0223,0.421136,Idle
49266343,27.2426,0.595124,Idle
49532971,27.2426,0.388313,Idle
49782972,27.2426,0.581114,Idle
50049613,27.2426,0.582856,Idle
50316269,27.2426,0.593659,Idle
50582945,27.2426,0.675275,Idle
50849607,25.3053,0.572739,Idle
51116296,25.3053,0.570996,Idle
51382941,25.3053,0.610004,Idle
51649581,25.3053,0.609768,Idle
51899607,25.3053,0.302325,Idle
52166242,17.3604,0.59558,Idle
52416245,17.3604,0.310268,Idle
52682881,17.3604,0.812899,Idle
52949526,17.3604,0.636568,Idle
53216194,17.3604,0.63005,Idle
53482810,17.3604,0.631433,Idle
53732831,17.3604,0.722086,Idle
53999452,45.2801,0.634445,Idle
54249453,17.3604,0.693932,Idle
54516091,17.3604,0.877966,Idle
54782784,17.3604,0.636704,Idle
55049454,17.3604,0.614976,Idle
55316063,15.8967,1,Idle
55566065,15.8967,1,Idle
55816091,15.8967,1,Idle
56082709,15.8967,1,Idle
56332716,33.7563,0.794367,Idle
56599288,33.7563,0.850727,Idle
56849321,33.7563,0.461958,Idle
57115994,42.0379,0.625373,Idle
57382633,42.0379,0.726575,Idle
57632673,42.0379,0.793218,Idle
57899305,46.18,0.524865,Idle
58165965,46.18,0.75782,Idle
58415988,46.18,0.572686,Idle
58682637,42.427,0.657331,Idle
58949257,42.427,0.657481,Idle
59199275,44.1018,0.725376,Idle
59465918,44.1018,0.65203,Idle
59732538,94.3505,1,Idle
59982567,84.3681,1,Idle
60249228,84.3681,0.856561,Idle
60515895,112.514,0.523949,Idle
60782524,82.4771,0.552123,Idle
61049133,82.4771,1,Idle
