timestampMicros,label,intensity
880608,P2_synthetic,0.833117
925304,P1_synthetic,0.657627
1721129,P2_synthetic,0.601074
1826979,P1_synthetic,0.838308
2573301,P2_synthetic,0.286656
2706603,P1_synthetic,0.899961
3439932,P2_synthetic,0.0139573
3573307,P1_synthetic,0.834012
4320546,P2_synthetic,0
4439934,P1_synthetic,0.65888
5218137,P2_synthetic,0.00259027
5301544,P1_synthetic,0.420089
6134812,P2_synthetic,0.287211
6168104,P1_synthetic,0.175008
7051461,P1_synthetic,0
7051461,P2_synthetic,0.623593
7951415,P1_synthetic,0
7984807,P2_synthetic,0.859859
8868055,P1_synthetic,0
8917990,P2_synthetic,0.877641
9801381,P1_synthetic,0.138922
9851334,P2_synthetic,0.668498
10767952,P1_synthetic,0.408033
10767952,P2_synthetic,0.338031
11684609,P2_synthetic,0.0359942
11767939,P1_synthetic,0.682758
12584524,P2_synthetic,0
12784514,P1_synthetic,0.865246
13467818,P2_synthetic,0
13817836,P1_synthetic,0.886895
14334470,P2_synthetic,0.23884
14867766,P1_synthetic,0.732366
15184398,P2_synthetic,0.553798
15901079,P1_synthetic,0.46117
16017734,P2_synthetic,0.804074
16851440,P2_synthetic,0.9
16917707,P1_synthetic,0.17263
17667656,P2_synthetic,0.808604
17917600,P1_synthetic,0
18484315,P2_synthetic,0.567116
18900990,P1_synthetic,0
19300945,P2_synthetic,0.264251
19850945,P1_synthetic,0
20117585,P2_synthetic,0.0112453
20767564,P1_synthetic,0.197332
20934265,P2_synthetic,0
21667541,P1_synthetic,0.454462
21750856,P2_synthetic,0
22550807,P1_synthetic,0.692894
22584179,P2_synthetic,0.209404
23417420,P1_synthetic,0.852806
23417420,P2_synthetic,0.517481
24267367,P2_synthetic,0.784744
24284060,P1_synthetic,0.89881
25134107,P2_synthetic,0.899615
25150713,P1_synthetic,0.819324
26017647,P1_synthetic,0.634271
26017647,P2_synthetic,0.804909
26900613,P1_synthetic,0.385554
26917291,P2_synthetic,0.531201
27787674,P1_synthetic,0.139584
27834028,P2_synthetic,0.193517
28700723,P1_synthetic,0
28750670,P2_synthetic,0
29633785,P1_synthetic,0
29683792,P2_synthetic,0
30600527,P1_synthetic,0
30617172,P2_synthetic,0.110544
31550489,P2_synthetic,0.44311
31600483,P1_synthetic,0.222332
32467062,P2_synthetic,0.750723
32617100,P1_synthetic,0.514694
33383705,P2_synthetic,0.89739
33650386,P1_synthetic,0.770957
34283639,P2_synthetic,0.819235
34700317,P1_synthetic,0.896364
35167009,P2_synthetic,0.561269
35733576,P1_synthetic,0.842619
36033530,P2_synthetic,0.24037
36766889,P1_synthetic,0.632006
36883581,P2_synthetic,0
37716843,P2_synthetic,0
37766889,P1_synthetic,0.348849
38550098,P2_synthetic,0.00245625
38750119,P1_synthetic,0.0865096
39366758,P2_synthetic,0.250621
39700050,P1_synthetic,0
40183409,P2_synthetic,0.553654
40633401,P1_synthetic,0
41000204,P2_synthetic,0.800279
41533366,P1_synthetic,0.0291095
41816731,P2_synthetic,0.899819
42416666,P1_synthetic,0.243195
42633396,P2_synthetic,0.815788
43283339,P1_synthetic,0.493454
43449939,P2_synthetic,0.579065
44149940,P1_synthetic,0.720183
44283314,P2_synthetic,0.270445
45016875,P1_synthetic,0.866405
45116519,P2_synthetic,0.0113584
45883161,P1_synthetic,0.895239
45966590,P2_synthetic,0
46766483,P1_synthetic,0.796568
46833144,P2_synthetic,0
47666427,P1_synthetic,0.589851
47716581,P2_synthetic,0.256636
48583172,P1_synthetic,0.326852
48616445,P2_synthetic,0.589024
49516439,P1_synthetic,0.0806595
49533155,P2_synthetic,0.840716
50449594,P2_synthetic,0.890124
50482906,P1_synthetic,0
51383095,P2_synthetic,0.70965
51466401,P1_synthetic,0
52316396,P2_synthetic,0.382075
52482898,P1_synthetic,0.0727842
53249539,P2_synthetic,0.0630597
53516416,P1_synthetic,0.345696
54166222,P2_synthetic,0
54566134,P1_synthetic,0.642019
55082764,P2_synthetic,0
55599450,P1_synthetic,0.847794
