timestampMicros,bpm,envelopePeak,sceneId
708229,69.4837,0.757776,Idle
962807,69.5846,0.762196,Idle
1215818,69.67,0.761528,Idle
1469368,69.7401,0.756008,Idle
1722195,69.794,0.745966,Idle
1977350,69.8316,0.731625,Idle
2229842,69.8518,0.713727,Idle
2484986,69.8549,0.692419,Idle
2736884,69.8405,0.668765,Idle
3003803,69.8064,0.641517,Idle
3268239,69.7535,0.613007,Idle
3535936,69.6806,0.583335,Idle
3799840,69.5901,0.553988,Idle
4374158,69.3314,0.492953,Idle
4626216,69.1924,0.468607,Idle
4888752,69.0321,0.44551,Idle
5139474,68.8651,0.425971,Idle
5405069,68.6744,0.40827,Idle
5659390,68.4794,0.394426,Idle
5923855,68.2652,0.383387,Idle
6188545,68.0403,0.375809,Idle
6438947,67.8191,0.37179,Idle
6705222,67.5764,0.370743,Idle
6972312,67.3268,0.37281,Idle
7238519,67.0734,0.377671,Idle
7488935,66.8324,0.384467,Idle
7755589,66.5746,0.393668,Idle
8021683,66.3178,0.404416,Idle
8289108,66.0619,0.4163,Idle
8554993,65.8114,0.428689,Idle
8805503,65.5807,0.440438,Idle
9074238,65.3403,0.452659,Idle
9338654,65.1127,0.463857,Idle
9589267,64.9067,0.473352,Idle
9839365,64.7117,0.481443,Idle
10104425,64.5182,0.488241,Idle
10354837,64.3488,0.492792,Idle
10622206,64.1839,0.495508,Idle
10875762,64.0436,0.495984,Idle
11418957,63.8009,0.490286,Idle
11673835,63.7159,0.484725,Idle
11927107,63.6508,0.477657,Idle
