timestampMicros,label,intensity
817623,P2_synthetic,0.844488
923431,P1_synthetic,0.657157
1656448,P2_synthetic,0.623152
1816555,P1_synthetic,0.836832
2501770,P2_synthetic,0.313073
2701640,P1_synthetic,0.899977
3368206,P2_synthetic,0.0316982
3568301,P1_synthetic,0.834737
4251479,P2_synthetic,0
4434864,P1_synthetic,0.660148
5151520,P2_synthetic,0
5301470,P1_synthetic,0.420111
6068461,P2_synthetic,0.262993
6168073,P1_synthetic,0.175016
6984674,P2_synthetic,0.600798
7051419,P1_synthetic,0
7918069,P2_synthetic,0.849403
7951421,P1_synthetic,0
8851343,P2_synthetic,0.884465
8869686,P1_synthetic,0
9784604,P2_synthetic,0.689372
9817991,P1_synthetic,0.143078
10710173,P2_synthetic,0.359698
10789733,P1_synthetic,0.414402
11617873,P2_synthetic,0.0536961
11784602,P1_synthetic,0.686764
12517873,P2_synthetic,0
12801325,P1_synthetic,0.867025
13401166,P2_synthetic,0
13834420,P1_synthetic,0.885769
14269471,P2_synthetic,0.215846
14884473,P1_synthetic,0.728699
15117801,P2_synthetic,0.529724
16278900,P1_synthetic,0.35089
16278900,P2_synthetic,0.853881
17096785,P2_synthetic,0.891577
17297003,P1_synthetic,0.0802032
17909744,P2_synthetic,0.749506
18283430,P1_synthetic,0
18723374,P2_synthetic,0.479925
19243724,P1_synthetic,0
19536638,P2_synthetic,0.181319
20184316,P1_synthetic,0.0560667
20350968,P2_synthetic,0
21100851,P1_synthetic,0.289728
21167555,P2_synthetic,0
21984130,P2_synthetic,0.0265056
22000842,P1_synthetic,0.549728
22817517,P2_synthetic,0.293254
22884173,P1_synthetic,0.76587
23650852,P2_synthetic,0.600765
23750781,P1_synthetic,0.885315
24500674,P2_synthetic,0.834692
24617428,P1_synthetic,0.882673
25367376,P2_synthetic,0.895339
25483981,P1_synthetic,0.75862
26250667,P2_synthetic,0.747401
26350673,P1_synthetic,0.544326
27150727,P2_synthetic,0.44469
27233988,P1_synthetic,0.288973
28067330,P2_synthetic,0.117011
28133995,P1_synthetic,0.0590256
28983943,P2_synthetic,0
29050655,P1_synthetic,0
29917233,P2_synthetic,0
30000629,P1_synthetic,0
30850581,P2_synthetic,0.186396
30983848,P1_synthetic,0.0688049
31783849,P2_synthetic,0.529642
31983954,P1_synthetic,0.330752
32700452,P2_synthetic,0.807694
33000428,P1_synthetic,0.620043
33600435,P2_synthetic,0.899064
34033741,P1_synthetic,0.836222
34500388,P2_synthetic,0.769317
35083698,P1_synthetic,0.897319
35383702,P2_synthetic,0.482137
36116898,P1_synthetic,0.779821
36250228,P2_synthetic,0.165421
37100211,P2_synthetic,0
37133531,P1_synthetic,0.532418
37933544,P2_synthetic,0
38133558,P1_synthetic,0.244149
38750192,P2_synthetic,0.0525499
39100167,P1_synthetic,0.0138515
39567115,P2_synthetic,0.324133
40050121,P1_synthetic,0
40383486,P2_synthetic,0.623417
40966789,P1_synthetic,0
41200300,P2_synthetic,0.840767
41866717,P1_synthetic,0.101117
42016703,P2_synthetic,0.896169
42750003,P1_synthetic,0.338164
42833403,P2_synthetic,0.769348
43616713,P1_synthetic,0.586869
43650036,P2_synthetic,0.506865
44483267,P1_synthetic,0.788526
44483267,P2_synthetic,0.199383
45316561,P2_synthetic,0
45349892,P1_synthetic,0.892463
46166529,P2_synthetic,0
46216615,P1_synthetic,0.872503
47033167,P2_synthetic,0.0392023
47099799,P1_synthetic,0.73005
47916472,P2_synthetic,0.330183
47999821,P1_synthetic,0.496608
48816627,P2_synthetic,0.656478
48916439,P1_synthetic,0.232416
49733008,P2_synthetic,0.871174
49866361,P1_synthetic,0.00911856
50649764,P2_synthetic,0.869684
50833031,P1_synthetic,0
51583025,P2_synthetic,0.647182
51832944,P1_synthetic,0
52516320,P2_synthetic,0.30724
52849641,P1_synthetic,0.160776
53449636,P2_synthetic,0.0113629
53882867,P1_synthetic,0.452678
54366746,P2_synthetic,0
54932868,P1_synthetic,0.729618
55266245,P2_synthetic,0.0141377
55966119,P1_synthetic,0.884881
56166207,P2_synthetic,0.299207
56982811,P1_synthetic,0.86999
57049429,P2_synthetic,0.623305
57916101,P2_synthetic,0.849272
57982765,P1_synthetic,0.697635
58765958,P2_synthetic,0.891335
58949349,P1_synthetic,0.436043
59599353,P2_synthetic,0.743
59899333,P1_synthetic,0.167519
60415994,P2_synthetic,0.469885
60816156,P1_synthetic,0
61232588,P2_synthetic,0.171117
61715942,P1_synthetic,0
62049239,P2_synthetic,0
62599202,P1_synthetic,0
62865914,P2_synthetic,0
63465821,P1_synthetic,0.129508
63682534,P2_synthetic,0.0348192
64332475,P1_synthetic,0.367716
64499096,P2_synthetic,0.299116
65199083,P1_synthetic,0.614033
65315782,P2_synthetic,0.600504
66065736,P1_synthetic,0.806517
66149039,P2_synthetic,0.831428
66949096,P1_synthetic,0.897263
66982407,P2_synthetic,0.897579
67832292,P2_synthetic,0.76948
67848976,P1_synthetic,0.856188
68698951,P2_synthetic,0.488563
68765697,P1_synthetic,0.687569
69582217,P2_synthetic,0.165607
69715561,P1_synthetic,0.428535
70482187,P2_synthetic,0
70682565,P1_synthetic,0.156524
71398834,P2_synthetic,0
71682259,P1_synthetic,0
72315501,P2_synthetic,0.120666
72698780,P1_synthetic,0
73248761,P2_synthetic,0.455335
73732087,P1_synthetic,0.0246813
74182054,P2_synthetic,0.763726
74782040,P1_synthetic,0.283674
75115399,P2_synthetic,0.899312
75815319,P1_synthetic,0.580651
76031999,P2_synthetic,0.801447
76831982,P1_synthetic,0.810857
76931961,P2_synthetic,0.525427
77831890,P1_synthetic,0.899885
77831890,P2_synthetic,0.193847
78786644,P2_synthetic,0
78804264,P1_synthetic,0.82694
79642946,P2_synthetic,0
79749991,P1_synthetic,0.626508
80482897,P2_synthetic,0.071155
80669534,P1_synthetic,0.366132
81315643,P2_synthetic,0.355131
81565209,P1_synthetic,0.12109
82131808,P2_synthetic,0.650836
82448452,P1_synthetic,0
82948461,P2_synthetic,0.854585
83315107,P1_synthetic,0
83765065,P2_synthetic,0.891356
84181722,P1_synthetic,0
84581672,P2_synthetic,0.74766
85048357,P1_synthetic,0.154955
85398309,P2_synthetic,0.476262
85914904,P1_synthetic,0.397368
86214920,P2_synthetic,0.17686
86798228,P1_synthetic,0.644735
87031588,P2_synthetic,0
87698205,P1_synthetic,0.830687
87864865,P2_synthetic,0
88614898,P1_synthetic,0.899997
88698250,P2_synthetic,0.0390452
89548199,P1_synthetic,0.826414
89548199,P2_synthetic,0.31753
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90398071,P1_fallback,0.2
90998093,P1_fallback,0.222
91064762,P1_fallback,1
92581265,P1_detected,0.372029
92931393,P1_fallback,0.481122
93614596,P1_detected,1
94581241,P1_detected,0.924675
96097844,P1_fallback,0.399214
96181221,P1_fallback,0.58392
96931187,P1_detected,0.893829
97881097,P1_detected,0.7108
98647747,P1_detected,1
99331108,P1_detected,1
100047655,P1_detected,1
101164338,P1_detected,1
101647636,P1_detected,1
102347625,P1_detected,1
103014260,P1_detected,0.583054
104530909,P1_fallback,0.6
104947578,P1_fallback,0.227128
106447432,P1_detected,0.215605
106964164,P1_detected,0.343868
107964092,P1_detected,0.214696
108580699,P1_detected,0.530281
109647269,P1_detected,0.2
111163987,P1_fallback,0.6
111313988,P1_fallback,1
111930569,P1_detected,1
113447183,P1_fallback,0.6
114263854,P1_fallback,0.6
115097133,P1_fallback,0.6
115197164,P1_fallback,1
115697111,P1_fallback,1
116530397,P1_detected,0.747042
117147048,P1_detected,1
118396921,P1_detected,1
119896946,P1_detected,0.42132
119963643,P2_fallback,0.2
120646903,P2_fallback,1
120730163,P1_fallback,0.595957
121563544,P1_fallback,0.599999
121563544,P2_fallback,1
122313459,P2_fallback,1
122396772,P1_fallback,0.6
122896754,P2_fallback,1
123230177,P1_fallback,0.6
123413467,P2_fallback,0.2
123880102,P1_fallback,0.2
124496747,P1_fallback,0.465232
124746760,P1_fallback,0.2
124996690,P2_fallback,1
126029963,P2_detected,0.2
126263419,P1_fallback,0.6
126863329,P2_fallback,0.2
127246681,P1_fallback,0.2
127663342,P1_fallback,0.279404
128263320,P1_fallback,0.2
128263320,P2_fallback,0.391137
128829901,P1_detected,0.2
128846568,P2_detected,0.425019
129513181,P2_detected,0.2
130146551,P2_detected,0.2
130346581,P1_fallback,0.2
131096489,P2_fallback,0.2
131163151,P1_fallback,0.2
131763129,P2_fallback,0.2
131779777,P1_fallback,0.504852
132396394,P1_fallback,0.217392
132796433,P1_fallback,0.296836
133063086,P2_fallback,0.2
133096428,P1_fallback,0.2
133563105,P2_fallback,0.2
133696418,P1_fallback,0.2
134196388,P1_fallback,0.2
134313040,P2_fallback,0.2
135162990,P1_detected,0.2
136196293,P2_detected,0.2
136679627,P1_fallback,0.2
136962932,P2_fallback,0.2
137712878,P1_fallback,0.2
138246177,P1_fallback,0.2
138496457,P2_fallback,0.2
138862818,P1_fallback,0.2
139296167,P1_fallback,0.2
139312806,P2_fallback,0.2
140079491,P1_detected,0.2
140096557,P2_detected,0.37917
140729413,P1_detected,0.21146
141046127,P2_detected,0.2
141312763,P1_detected,0.222094
142012648,P1_detected,0.2
143012692,P1_detected,1
143579309,P1_detected,0.2
145096391,P1_fallback,0.240153
145562561,P2_fallback,0.2
145812556,P1_fallback,0.2
146029199,P1_fallback,0.2
146629742,P1_fallback,0.2
146779177,P1_fallback,0.2
147679100,P1_detected,0.2
147963089,P2_detected,0.2
148379136,P1_detected,0.2
149445747,P1_detected,0.2
150612360,P1_detected,0.2
151129022,P1_detected,0.2
151712260,P1_detected,0.2
151912286,P2_detected,0.2
152562332,P1_detected,0.2
153695565,P1_detected,0.2
154362121,P1_detected,0.2
154878859,P1_detected,0.2
155645504,P1_detected,0.2
156728792,P1_detected,0.2
157295381,P1_detected,0.2
157778787,P1_detected,0.2
159295434,P1_fallback,0.2
159928678,P1_fallback,0.2
160562032,P1_fallback,0.2
161195306,P1_fallback,0.2
161211988,P1_fallback,0.2
161828586,P1_fallback,0.2
161978505,P1_fallback,0.2
162978561,P1_detected,0.2
163545213,P1_detected,0.2
163728480,P2_detected,0.2
164078528,P1_detected,0.2
164795124,P1_detected,0.2
165328420,P2_detected,0.2
165778452,P1_detected,0.2
166545091,P1_detected,0.2
167478333,P1_detected,0.2
168028395,P1_detected,0.2
168794965,P1_detected,0.2
169711635,P1_detected,0.222632
170944929,P1_detected,0.2
171494887,P1_detected,0.2
172044870,P1_detected,0.2
172744815,P1_detected,0.2
173561413,P1_detected,0.2
174244727,P1_detected,0.2
174828085,P1_detected,0.267044
175844658,P1_detected,0.2
176761208,P1_detected,0.2
178077951,P1_detected,0.2
178477880,P2_detected,0.2
179427845,P1_detected,0.2
179911191,P1_detected,0.2
181427828,P1_fallback,0.2
182194935,P1_fallback,0.2
182211203,P1_fallback,0.27222
182961077,P1_fallback,0.227037
183627730,P1_fallback,0.411156
184144403,P1_fallback,0.2
185027653,P1_detected,0.2
185460926,P2_detected,0.2
185544280,P1_detected,0.517849
186044296,P2_detected,0.2
186544382,P2_detected,0.2
186629436,P1_detected,0.2
