timestampMicros,label,intensity
2607094,synthetic,0.896172
2725573,detected,0.2
5749174,detected,0.274649
6349139,detected,0.669563
7296326,detected,0.510161
8229552,detected,0.753572
12204975,detected,0.624221
16333291,detected,1
17149900,detected,1
18616530,detected,0.768521
19849783,detected,0.201659
20449738,detected,0.558556
21283158,detected,0.483353
22433014,detected,0.268978
23382993,detected,0.324835
24366280,detected,0.228434
25266251,detected,0.27342
26335485,detected,0.337552
27102711,detected,0.232842
27949530,detected,0.288276
28832805,detected,0.453336
29782746,detected,0.238091
32299321,detected,0.829252
33132621,detected,0.526878
36032516,detected,0.412307
37332462,detected,0.357679
37865732,detected,0.30054
39832349,detected,0.512794
40848970,detected,0.535096
44448826,detected,0.319092
49698632,detected,0.362771
50698584,detected,0.451963
51181863,detected,0.77439
51798519,detected,0.468845
52565200,detected,0.36606
53281814,detected,0.28581
53831789,detected,0.26358
54431779,detected,0.263284
55315070,detected,0.421015
56215036,detected,0.452464
57131740,detected,0.257075
58264922,detected,0.360646
58864909,detected,0.532524
59831553,detected,0.379846
61014838,detected,0.205956
61664800,detected,0.477196
62598088,detected,0.463762
68281226,detected,1
71681224,detected,0.24676
72247692,detected,0.587715
73131020,detected,0.781454
74030999,detected,0.670442
75064268,detected,0.672677
75797615,detected,0.630706
76964192,detected,0.250144
77880814,detected,0.2488
79564094,detected,0.285962
80414033,detected,0.30402
81314030,detected,0.301365
82197339,detected,0.356172
82997292,detected,0.465745
83947257,detected,0.333082
84813876,detected,0.492179
85663837,detected,0.307631
87230462,detected,1
88299194,detected,0.338144
89163662,detected,0.31016
90063859,detected,0.323621
90613829,detected,0.274822
91781768,detected,0.283657
92663559,detected,0.370141
93247957,detected,0.369434
94980960,detected,1
96913403,detected,0.342309
