timestampMicros,bpm,envelopePeak,sceneId
711673,69.4852,0.757871,Idle
964564,69.5853,0.762208,Idle
1217635,69.6706,0.761506,Idle
1471062,69.7405,0.755955,Idle
1724077,69.7943,0.745875,Idle
1977732,69.8316,0.7316,Idle
2231038,69.8519,0.713634,Idle
2485151,69.8549,0.692405,Idle
2751629,69.8392,0.667312,Idle
3018282,69.804,0.639989,Idle
3284887,69.7495,0.624036,Idle
3536913,69.6803,0.624951,Idle
3803485,69.5887,0.622774,Idle
4070561,69.4785,0.617382,Idle
4334845,69.3517,0.608959,Idle
4585066,69.2161,0.598261,Idle
4851554,69.0557,0.58411,Idle
5118137,68.8798,0.567309,Idle
5384790,68.6894,0.548097,Idle
5634960,68.4986,0.528131,Idle
5901470,68.2837,0.505082,Idle
6168122,68.058,0.480511,Idle
6418144,67.8378,0.456413,Idle
6668167,67.6106,0.431602,Idle
6934841,67.3621,0.404705,Idle
7201423,67.1089,0.377751,Idle
7451443,66.8686,0.383326,Idle
7718043,66.6109,0.392266,Idle
7968064,66.3694,0.402148,Idle
8234741,66.1136,0.434107,Idle
8484746,65.8771,0.466261,Idle
8751402,65.63,0.498777,Idle
9018049,65.3899,0.528695,Idle
9284721,65.1584,0.555305,Idle
9551328,64.9372,0.577963,Idle
9801417,64.7406,0.595148,Idle
10067978,64.5439,0.608715,Idle
10334637,64.362,0.617066,Idle
10601318,64.1961,0.619997,Idle
10851420,64.0564,0.617755,Idle
11117947,63.9254,0.610103,Idle
11384577,63.8138,0.597196,Idle
11634612,63.7278,0.580591,Idle
11901188,63.6565,0.558491,Idle
12151218,63.6095,0.534098,Idle
12401236,63.5821,0.506681,Idle
12667880,63.5749,0.474758,Idle
12917934,63.5888,0.442967,Idle
13184494,63.626,0.430683,Idle
13434499,63.6816,0.421577,Idle
13684554,63.7572,0.413463,Idle
13951108,63.8595,0.406334,Idle
14201224,63.9752,0.424111,Idle
14467789,64.1191,0.450708,Idle
14717964,64.2728,0.475013,Idle
14984457,64.4553,0.499852,Idle
15234588,64.6434,0.521868,Idle
15501134,64.8605,0.543624,Idle
15767767,65.0937,0.563323,Idle
16017806,65.3256,0.579666,Idle
16284483,65.5855,0.594589,Idle
16551213,65.8569,0.606715,Idle
16817626,66.1376,0.615857,Idle
17067767,66.4084,0.621623,Idle
17334377,66.7028,0.624678,Idle
17601014,67.0014,0.624503,Idle
17867738,67.3022,0.621098,Idle
18134312,67.603,0.625981,Idle
18384342,67.8835,0.649067,Idle
18650960,68.1789,0.671883,Idle
18901009,68.4508,0.691013,Idle
19167600,68.7332,0.708394,Idle
19417725,68.9895,0.721364,Idle
19684256,69.2516,0.731138,Idle
19950951,69.5006,0.736308,Idle
20201902,69.7214,0.73665,Idle
20467585,69.9391,0.732,Idle
20734174,70.1395,0.722023,Idle
20984318,70.3097,0.707808,Idle
21250815,70.471,0.687595,Idle
21500876,70.6023,0.664072,Idle
21750915,70.7133,0.63643,Idle
22017556,70.8085,0.607364,Idle
22284109,70.8789,0.593194,Idle
22534117,70.922,0.575491,Idle
22784182,70.9424,0.553888,Idle
23034972,70.9398,0.528768,Idle
23300788,70.9118,0.498955,Idle
23550907,70.8617,0.468529,Idle
23817453,70.783,0.434305,Idle
24084575,70.6786,0.398947,Idle
24350719,70.5494,0.363505,Idle
24600748,70.4059,0.330767,Idle
24867351,70.2301,0.3,Idle
25117385,70.0448,0.3,Idle
25384033,69.8264,0.3,Idle
25634354,69.6031,0.3,Idle
25900725,69.3474,0.3,Idle
26150731,69.0918,0.3,Idle
26401166,68.8222,0.3,Idle
26667232,68.5224,0.3,Idle
26917354,68.2299,0.301412,Idle
27167364,67.9286,0.324741,Idle
27433909,67.5998,0.350654,Idle
27684412,67.2853,0.375661,Idle
27951020,66.9471,0.402607,Idle
28217646,66.6072,0.429518,Idle
28483881,66.2685,0.455966,Idle
28734153,65.9528,0.480103,Idle
28984386,65.6416,0.516821,Idle
29250657,65.3175,0.574259,Idle
29517264,65.0023,0.630957,Idle
29783852,64.6987,0.68569,Idle
30033857,64.4263,0.734236,Idle
30284997,64.1664,0.779376,Idle
30550441,63.9084,0.822207,Idle
30800742,63.6824,0.857203,Idle
31067134,63.462,0.887938,Idle
31333751,63.2636,0.911313,Idle
31583790,63.0992,0.926045,Idle
31850480,62.9479,0.933727,Idle
32100511,62.8298,0.933211,Idle
32351968,62.7349,0.925113,Idle
32617292,62.6615,0.908434,Idle
32883609,62.616,0.883572,Idle
33150197,62.5993,0.850983,Idle
33400201,62.61,0.813959,Idle
33666840,62.6496,0.768294,Idle
33933513,62.7182,0.71711,Idle
34200172,62.8155,0.661412,Idle
34466813,62.9409,0.602294,Idle
34733469,63.0937,0.540911,Idle
34983497,63.2612,0.48238,Idle
35233522,63.4512,0.423944,Idle
35500148,63.6774,0.362878,Idle
35766803,63.9266,0.315062,Idle
36033425,64.1973,0.3,Idle
