timestampMicros,bpm,envelopePeak,sceneId
15318838,64.7102,0.528949,Idle
15572883,64.9218,0.54914,Idle
15826305,65.1469,0.567342,Idle
16079400,65.3846,0.583351,Idle
16332806,65.6339,0.596999,Idle
16585987,65.8931,0.60808,Idle
16839795,66.1614,0.61648,Idle
17093425,66.4365,0.622056,Idle
17346539,66.7163,0.62474,Idle
17599918,67.0001,0.62451,Idle
17853703,67.2863,0.621357,Idle
18106955,67.5722,0.62338,Idle
18360887,67.8573,0.646962,Idle
18613602,68.1378,0.668822,Idle
18867017,68.4142,0.688562,Idle
19120752,68.6842,0.70559,Idle
19374294,68.9457,0.719364,Idle
19627156,69.1965,0.729418,Idle
19880740,69.4364,0.735415,Idle
20134187,69.6632,0.737003,Idle
20388099,69.8757,0.733941,Idle
20641195,70.0717,0.72611,Idle
20894965,70.251,0.713422,Idle
21147891,70.4112,0.69601,Idle
21401069,70.5522,0.673973,Idle
21655318,70.6733,0.647463,Idle
21908514,70.7725,0.617057,Idle
22161822,70.8497,0.60032,Idle
22414987,70.9043,0.584437,Idle
22668242,70.9358,0.564361,Idle
22922190,70.9439,0.540461,Idle
23175826,70.9282,0.513337,Idle
23428826,70.889,0.483626,Idle
23682086,70.8262,0.45187,Idle
23935498,67,0.65,Idle
24189124,67,0.65,Idle
24443826,90.7875,0.65,Idle
24696160,90.7875,0.608453,Idle
24949334,90.7875,0.65,Idle
25202478,90.7875,0.562394,Idle
25456403,59.8358,0.65,Idle
25710875,59.8358,1,Idle
25962962,59.8358,1,Idle
26216164,71.3706,1,Idle
26470247,71.3706,0.966039,Idle
26723410,71.3706,0.916374,Idle
26977667,69.2234,1,Idle
27230087,69.2234,1,Idle
27483471,57.4682,1,Idle
27737476,57.4682,0.965388,Idle
27990526,57.4682,1,Idle
28244601,61.3265,1,Idle
28497272,61.3265,0.954925,Idle
28750630,85.8507,1,Idle
29004367,85.8507,1,Idle
29258177,85.8507,0.938828,Idle
29511364,85.8507,1,Idle
29764344,52.7521,1,Idle
30017716,44.3791,1,Idle
30271910,44.3791,0.952811,Idle
30525723,61.091,0.939955,Idle
30778604,82.5062,0.92185,Idle
31031529,82.5062,1,Idle
31284669,77.3706,0.978287,Idle
31538717,77.3706,0.919019,Idle
31792792,94.7434,1,Idle
32045471,94.7434,0.852317,Idle
32298654,94.7434,0.9558,Idle
32551816,94.7434,1,Idle
32805598,94.7434,0.816043,Idle
33059762,94.7434,0.825235,Idle
33312303,94.7434,0.81226,Idle
33565740,94.7434,0.823366,Idle
33818909,94.7434,0.82419,Idle
34073018,94.7434,0.833682,Idle
34327234,94.7434,0.821884,Idle
34579447,94.7434,0.8205,Idle
34832863,94.7434,0.83553,Idle
35086710,67,1,Idle
35340495,67,1,Idle
35594129,67,0.908974,Idle
35846650,75.2549,1,Idle
36099990,78.6532,1,Idle
36354341,78.6532,1,Idle
36607065,78.6532,0.843438,Idle
36860960,67.5698,1,Idle
37113660,67.5698,1,Idle
37366915,57.7854,0.934816,Idle
37621144,53.1497,1,Idle
37874204,53.1497,0.928069,Idle
38127766,64.0677,1,Idle
38380825,102.903,1,Idle
38634250,102.903,0.927653,Idle
38887583,99.1889,0.979998,Idle
39142150,99.1889,0.936539,Idle
39394923,110.799,0.880184,Idle
39647936,110.799,0.872326,Idle
39901157,79.3356,1,Idle
40155004,79.3356,1,Idle
40409169,79.3356,1,Idle
40661955,79.3356,0.958742,Idle
40915077,79.3356,0.906047,Idle
41168278,42.1688,0.871135,Idle
41422040,42.1688,0.82249,Idle
41676228,42.1688,0.847928,Idle
41928793,42.1688,0.819921,Idle
42181981,56.4374,0.87861,Idle
42435451,56.4374,0.909402,Idle
42690039,56.4374,0.820712,Idle
42943725,65.8441,0.941934,Idle
43195902,65.8441,0.833059,Idle
43449339,65.8441,0.836838,Idle
43703664,72.2414,0.851611,Idle
43956424,72.2414,0.821002,Idle
44210693,78.881,0.958568,Idle
