timestampMicros,label,intensity
820360,P2_synthetic,0.844015
913740,P1_synthetic,0.654722
1206596,P2_detected,0.2
1206596,P2_detected,0.491435
1718796,P2_detected,0.509223
1851688,P1_detected,0.2
2851906,P1_fallback,0.2
3034875,P2_fallback,0.579537
3851561,P1_fallback,0.2
4801502,P2_fallback,1
4851470,P1_fallback,0.2
5851500,P1_fallback,0.2
6551462,P2_fallback,0.630086
6851381,P1_fallback,0.2
7851360,P1_fallback,0.2
8852039,P1_fallback,0.2
9851289,P1_fallback,0.2
10851277,P1_fallback,0.2
11117887,P1_synthetic,0.509495
11117887,P2_synthetic,0.210781
12017933,P2_synthetic,0
12117856,P1_synthetic,0.760679
12901316,P2_synthetic,0
13151200,P1_synthetic,0.893571
13784457,P2_synthetic,0.0617903
14184434,P1_fallback,0.2
14184434,P1_fallback,0.2
14184434,P1_fallback,0.2
14184434,P2_fallback,0.621847
14184434,P2_fallback,0.512047
14184434,P2_fallback,1
14851135,P1_fallback,0.2
15001159,P2_fallback,0.380926
15851078,P1_fallback,0.2
15901117,P2_fallback,0.444768
16851112,P1_fallback,0.2
17851066,P1_fallback,0.2
18851686,P1_fallback,0.2
19850965,P1_fallback,0.2
20850920,P1_fallback,0.2
21841464,P1_fallback,0.2
22468367,P1_synthetic,0.673018
22468367,P2_synthetic,0.169817
23300774,P2_synthetic,0.474337
23350825,P1_synthetic,0.844203
24150831,P2_synthetic,0.755237
24217449,P1_synthetic,0.899774
25017322,P2_synthetic,0.895955
25084035,P1_synthetic,0.829625
25900627,P2_synthetic,0.829183
25950695,P1_synthetic,0.651388
26800608,P2_synthetic,0.573087
26834016,P1_synthetic,0.405032
27702394,P2_synthetic,0.239656
27733984,P1_synthetic,0.153116
28617368,P2_synthetic,0
28650592,P1_synthetic,0
29550639,P2_synthetic,0
29583900,P1_synthetic,0
30483794,P2_synthetic,0.0710753
30550514,P1_synthetic,0
31417147,P2_synthetic,0.392894
31533807,P1_synthetic,0.204242
32333757,P2_synthetic,0.713194
32550405,P1_synthetic,0.495623
33250395,P2_synthetic,0.889759
33583739,P1_synthetic,0.757607
33717093,P1_fallback,0.2
33717093,P1_fallback,0.2
33717093,P1_fallback,0.2
33717093,P1_fallback,0.2
33717093,P1_fallback,0.2
33717093,P1_fallback,0.2
33717093,P1_fallback,0.2
33717093,P1_fallback,0.2
33717093,P1_fallback,0.2
33717093,P1_fallback,0.2
33717093,P1_fallback,0.2
33717093,P2_fallback,0.673584
33717093,P2_fallback,0.922621
33717093,P2_fallback,0.515972
33717093,P2_fallback,1
33850376,P1_fallback,0.2
34350330,P2_fallback,0.634635
34850365,P1_fallback,0.2
35083708,P2_fallback,0.759101
35850353,P1_fallback,0.2
36133682,P2_fallback,0.401629
36816964,P2_fallback,0.449972
36850325,P1_fallback,0.2
37850218,P1_fallback,0.2
37901159,P2_fallback,1
38850749,P1_fallback,0.2
39850209,P1_fallback,0.2
40816972,P1_synthetic,0
40816972,P2_synthetic,0.755201
41500311,P1_fallback,0.2
41500311,P2_fallback,0.581967
41500311,P2_fallback,0.487423
41850105,P1_fallback,0.2
42850076,P1_fallback,0.2
43850009,P1_fallback,0.2
44849979,P1_fallback,0.2
45849925,P1_fallback,0.2
46849866,P1_fallback,0.2
47849809,P1_fallback,0.2
48849793,P1_fallback,0.2
49849775,P1_fallback,0.2
50849644,P1_fallback,0.2
51849672,P1_fallback,0.2
52849627,P1_fallback,0.2
53849627,P1_fallback,0.2
54849470,P1_fallback,0.2
55849281,P1_fallback,0.2
56849247,P1_fallback,0.2
57849201,P1_fallback,0.2
58849250,P1_fallback,0.2
59849416,P1_fallback,0.2
60849284,P1_fallback,0.2
61849253,P1_fallback,0.2
62849205,P1_fallback,0.2
63849205,P1_fallback,0.2
64832478,P1_synthetic,0.51296
64832478,P2_synthetic,0.424094
65649104,P2_synthetic,0.708113
65699081,P1_synthetic,0.735238
66215741,P1_fallback,0.2
66215741,P1_fallback,0.2
66215741,P2_fallback,0.854038
66215741,P2_fallback,1
66849053,P1_fallback,0.2
67848995,P1_fallback,0.2
68848997,P1_fallback,0.2
69848981,P1_fallback,0.2
70848929,P1_fallback,0.2
71849015,P1_fallback,0.2
72848744,P1_fallback,0.2
73848750,P1_fallback,0.2
74848771,P1_fallback,0.2
75848713,P1_fallback,0.2
76865338,P1_fallback,0.2
77848652,P1_fallback,0.2
78848717,P1_fallback,0.2
79348537,P1_synthetic,0.724015
79348537,P2_synthetic,0
80198551,P2_synthetic,0
80281883,P1_synthetic,0.479159
80382072,P1_fallback,0.2
80382072,P2_fallback,1
80382072,P2_fallback,0.696876
80849697,P1_fallback,0.2
81848429,P1_fallback,0.2
81981800,P2_fallback,0.458497
82681744,P2_fallback,1
82848377,P1_fallback,0.2
83298353,P2_fallback,1
83848385,P1_fallback,0.2
84264943,P2_fallback,1
84865025,P1_fallback,0.2
85098323,P2_fallback,1
85798288,P2_fallback,1
85848267,P1_fallback,0.2
86848281,P1_fallback,0.2
87848205,P1_fallback,0.2
88864950,P1_fallback,0.2
89848185,P1_fallback,0.2
90848132,P1_fallback,0.2
91498140,P1_synthetic,0.340473
91498140,P2_synthetic,0.882384
92148065,P1_fallback,0.2
92148065,P2_fallback,0.407863
92148065,P2_fallback,0.567454
92798042,P2_fallback,0.552828
92864733,P1_fallback,0.2
93848017,P1_fallback,0.2
94014664,P2_fallback,0.66448
94631290,P2_fallback,0.482067
94847985,P1_fallback,0.2
95847894,P1_fallback,0.2
96864566,P1_fallback,0.2
96881193,P1_synthetic,0.463245
96881193,P2_synthetic,0.00225851
97497816,P2_fallback,1
97497816,P2_fallback,1
97847805,P1_fallback,0.2
98664442,P2_fallback,1
98847776,P1_fallback,0.2
99297725,P2_fallback,1
99847689,P1_fallback,0.2
100264370,P2_fallback,1
100864351,P1_fallback,0.2
101231066,P2_fallback,0.395678
101797680,P2_fallback,0.709122
101847651,P1_fallback,0.2
102564315,P2_fallback,0.631818
102847640,P1_fallback,0.2
103847603,P1_fallback,0.2
104864227,P1_fallback,0.2
105847487,P1_fallback,0.2
106847479,P1_fallback,0.2
107114149,P1_synthetic,0.315371
107114149,P2_synthetic,0.645248
107930785,P2_synthetic,0.851865
108014153,P1_synthetic,0.574464
108747414,P2_synthetic,0.892507
108947415,P1_synthetic,0.792404
109580733,P2_synthetic,0.747755
109897404,P1_synthetic,0.89683
110414009,P2_synthetic,0.470187
110880635,P1_synthetic,0.847465
111264019,P2_synthetic,0.160257
111713954,P1_fallback,0.2
111713954,P1_fallback,0.2
111713954,P1_fallback,0.2
111713954,P1_fallback,0.2
111713954,P2_fallback,0.362769
111713954,P2_fallback,0.464859
111713954,P2_fallback,0.536264
111847292,P1_fallback,0.2
112863895,P1_fallback,0.2
113563846,P2_fallback,0.563713
113847867,P1_fallback,0.2
114847063,P1_fallback,0.2
115297115,P2_fallback,1
115847083,P1_fallback,0.2
116863734,P1_fallback,0.2
117847037,P1_fallback,0.2
118846995,P1_fallback,0.2
119180333,P1_synthetic,0.684569
119180333,P2_synthetic,0.307641
119813634,P2_fallback,0.399778
119813634,P2_fallback,0.59224
119846880,P1_fallback,0.2
120313618,P2_fallback,1
120830252,P2_fallback,0.425101
120863858,P1_fallback,0.2
121430230,P2_fallback,1
121846838,P1_fallback,0.2
121963562,P2_fallback,0.674529
122846842,P1_fallback,0.2
122963482,P2_fallback,0.386146
123846769,P1_fallback,0.2
124563431,P2_fallback,0.738358
124863394,P1_fallback,0.2
125213384,P2_fallback,0.795686
125846685,P1_fallback,0.2
125930022,P2_fallback,1
126846662,P1_fallback,0.2
127846651,P1_fallback,0.2
128863350,P1_fallback,0.2
129196625,P1_synthetic,0.490401
129196625,P2_synthetic,0
130013571,P2_synthetic,0
130046581,P1_fallback,0.2
130046581,P2_fallback,0.455596
130046581,P2_fallback,0.388672
130779840,P2_fallback,1
130846489,P1_fallback,0.2
131646459,P2_fallback,0.772712
131846455,P1_fallback,0.2
132263101,P2_fallback,0.563914
132863295,P1_fallback,0.2
133846565,P1_fallback,0.2
134846359,P1_fallback,0.2
135096361,P1_synthetic,0.164001
135096361,P2_synthetic,0.585414
135996300,P2_synthetic,0.252884
136129643,P1_synthetic,0
136912873,P2_synthetic,0
137146286,P1_synthetic,0
137846232,P2_synthetic,0
138129540,P1_synthetic,0.016027
138779496,P2_synthetic,0.0612309
139096157,P1_synthetic,0.247396
139562832,P1_fallback,0.2
139562832,P1_fallback,0.2
139562832,P1_fallback,0.2
139562832,P1_fallback,0.2
139562832,P2_fallback,1
139562832,P2_fallback,0.969321
139562832,P2_fallback,1
139846105,P1_fallback,0.2
140329411,P2_fallback,1
140862775,P1_fallback,0.2
141846071,P1_fallback,0.2
142846012,P1_fallback,0.2
143846029,P1_fallback,0.2
144862635,P1_fallback,0.2
145212639,P1_synthetic,0.336972
145212639,P2_synthetic,0
146045921,P2_synthetic,0
146079253,P1_synthetic,0.104071
146879231,P2_synthetic,0.00207946
146962529,P1_synthetic,0
147695836,P2_synthetic,0.250009
147862486,P1_synthetic,0
148512450,P2_synthetic,0.55303
148779144,P1_synthetic,0
149329098,P2_synthetic,0.799853
149729077,P1_synthetic,0.217755
150145719,P2_synthetic,0.8998
150645716,P1_fallback,0.2
150645716,P1_fallback,0.2
150645716,P1_fallback,0.2
150645716,P1_fallback,0.2
150645716,P1_fallback,0.2
150645716,P2_fallback,0.732443
150645716,P2_fallback,1
150645716,P2_fallback,1
150845731,P1_fallback,0.2
151679122,P2_fallback,0.336165
151862294,P1_fallback,0.2
152166646,P2_fallback,0.804363
152762133,P2_fallback,1
152862284,P1_fallback,0.2
153329805,P2_fallback,0.559988
153845578,P1_fallback,0.2
154512194,P2_fallback,0.541534
154845533,P1_fallback,0.2
155378766,P2_fallback,1
155862170,P1_fallback,0.2
156862075,P1_fallback,0.2
157845412,P1_fallback,0.2
158845364,P1_fallback,0.2
159745392,P1_synthetic,0.0424649
159745392,P2_synthetic,0.700234
160328704,P1_fallback,0.2
160328704,P2_fallback,0.637781
160328704,P2_fallback,1
160863011,P1_fallback,0.2
161045316,P2_fallback,0.805231
161663029,P2_fallback,1
161845271,P1_fallback,0.2
162695218,P2_fallback,1
162845203,P1_fallback,0.2
163245208,P2_fallback,1
163861760,P1_fallback,0.2
163861760,P2_fallback,0.606561
164861856,P1_fallback,0.2
165845343,P1_fallback,0.2
166845218,P1_fallback,0.2
167861621,P1_fallback,0.2
168511730,P1_synthetic,0
168511730,P2_synthetic,0.556075
169328271,P2_synthetic,0.253092
169461595,P1_synthetic,0
170144896,P2_synthetic,0.00403821
170429385,P1_synthetic,0.0311103
170948971,P2_synthetic,0
171428513,P1_synthetic,0.278584
171761525,P2_synthetic,0
172444773,P1_synthetic,0.571086
172578158,P2_synthetic,0.208538
173394803,P2_synthetic,0.510476
173478168,P1_synthetic,0.8078
173994699,P1_fallback,0.2
173994699,P1_fallback,0.2
173994699,P1_fallback,0.2
173994699,P1_fallback,0.2
173994699,P1_fallback,0.2
173994699,P1_fallback,0.2
173994699,P2_fallback,0.248889
173994699,P2_fallback,0.337038
173994699,P2_fallback,0.266587
174844694,P1_fallback,0.2
175861394,P1_fallback,0.2
175928044,P2_fallback,1
176861346,P1_fallback,0.2
177844624,P1_fallback,0.2
178161291,P1_synthetic,0.137891
178161291,P2_synthetic,0.0875009
179061256,P1_fallback,0.2
179061256,P2_fallback,0.360623
179061256,P2_fallback,0.856627
179861205,P1_fallback,0.2
180294492,P2_fallback,0.667553
180861167,P1_fallback,0.2
181077866,P2_fallback,0.281073
181627838,P2_fallback,0.301395
181844510,P1_fallback,0.2
182461080,P2_fallback,0.329705
182844401,P1_fallback,0.2
183847437,P1_fallback,0.2
184860876,P1_fallback,0.2
185844224,P1_fallback,0.2
186294257,P1_synthetic,0.813458
186294257,P2_synthetic,0.149739
187160899,P2_synthetic,0
187177595,P1_synthetic,0.620562
187627572,P1_fallback,0.2
187627572,P2_fallback,0.423787
187627572,P2_fallback,0.281522
187861334,P1_fallback,0.2
188360882,P2_fallback,0.373443
188860788,P1_fallback,0.2
189044287,P2_fallback,0.344621
189844293,P1_fallback,0.2
190844055,P1_fallback,0.2
191860686,P1_fallback,0.2
192327344,P1_synthetic,0.123551
192327344,P2_synthetic,0.867814
192977386,P1_fallback,0.2
192977386,P2_fallback,1
192977386,P2_fallback,0.460206
193844014,P1_fallback,0.2
194061764,P2_fallback,0.573592
194610797,P2_fallback,1
194844131,P1_fallback,0.2
195693960,P2_fallback,0.595067
195860583,P1_fallback,0.2
196327220,P2_fallback,0.452756
196860474,P1_fallback,0.2
197843776,P1_fallback,0.2
198027237,P2_fallback,1
198527179,P2_fallback,1
198843796,P1_fallback,0.2
199110461,P2_fallback,0.465555
199860451,P1_fallback,0.2
200277081,P2_fallback,0.476158
200860416,P1_fallback,0.2
201343709,P2_fallback,0.395114
201843632,P1_fallback,0.2
202011486,P2_fallback,0.467902
202710347,P2_fallback,0.583512
202843622,P1_fallback,0.2
203860291,P1_fallback,0.2
204010268,P2_fallback,0.454466
204860225,P1_fallback,0.2
205310186,P2_fallback,0.759116
205843499,P1_fallback,0.2
206643451,P2_fallback,1
206843462,P1_fallback,0.2
207860133,P1_fallback,0.2
208860090,P1_fallback,0.2
209843373,P1_fallback,0.2
210843362,P1_fallback,0.2
211859865,P1_fallback,0.2
212859986,P1_fallback,0.2
213843418,P1_fallback,0.2
214359775,P1_synthetic,0.269896
214359775,P2_synthetic,0.249593
215109842,P1_fallback,0.2
215109842,P2_fallback,0.554175
215109842,P2_fallback,0.655393
215626469,P2_fallback,0.478763
215859781,P1_fallback,0.2
216176425,P2_fallback,0.350923
216859750,P1_fallback,0.2
217843077,P1_fallback,0.2
218843069,P1_fallback,0.2
219859716,P1_fallback,0.2
220859662,P1_fallback,0.2
