timestampMicros,label,intensity
820375,P2_synthetic,0.844012
925964,P1_synthetic,0.657792
1659219,P2_synthetic,0.622217
1819275,P1_synthetic,0.837219
2501757,P2_synthetic,0.313077
2701640,P1_synthetic,0.899977
3368217,P2_synthetic,0.0316952
3568195,P1_synthetic,0.834752
4251471,P2_synthetic,0
4434832,P1_synthetic,0.660156
5151447,P2_synthetic,0
5301479,P1_synthetic,0.420108
6068105,P2_synthetic,0.262864
6168168,P1_synthetic,0.174991
6984725,P2_synthetic,0.600816
7051447,P1_synthetic,0
7918085,P2_synthetic,0.849406
7951449,P1_synthetic,0
8851417,P2_synthetic,0.884458
8868126,P1_synthetic,0
9784642,P2_synthetic,0.68936
9801485,P1_synthetic,0.138948
10701338,P2_synthetic,0.363018
10768004,P1_synthetic,0.408048
11617883,P2_synthetic,0.0536934
11767915,P1_synthetic,0.682752
12517902,P2_synthetic,0
12784568,P1_synthetic,0.865252
13401185,P2_synthetic,0
13817820,P1_synthetic,0.886897
14267774,P2_synthetic,0.215251
14867751,P1_synthetic,0.732369
15117821,P2_synthetic,0.529732
15901123,P1_synthetic,0.461157
15951054,P2_synthetic,0.788764
16784394,P2_synthetic,0.899331
16917697,P1_synthetic,0.172632
17601014,P2_synthetic,0.822562
17917658,P1_synthetic,0
18417680,P2_synthetic,0.590572
18900969,P1_synthetic,0
19234272,P2_synthetic,0.288604
19850892,P1_synthetic,0
20051340,P2_synthetic,0.0274292
20767594,P1_synthetic,0.19734
20867528,P2_synthetic,0
21667503,P1_synthetic,0.454451
21684164,P2_synthetic,0
22500778,P2_synthetic,0.180732
22550843,P1_synthetic,0.692903
23334153,P2_synthetic,0.486756
23417513,P1_synthetic,0.852817
24184258,P2_synthetic,0.763991
24284974,P1_synthetic,0.898791
25050663,P2_synthetic,0.897394
25150758,P1_synthetic,0.819317
25934067,P2_synthetic,0.822579
26017357,P1_synthetic,0.634346
26833993,P2_synthetic,0.561226
26900665,P1_synthetic,0.385539
27750688,P2_synthetic,0.22252
27800659,P1_synthetic,0.136349
28667278,P2_synthetic,0
28717267,P1_synthetic,0
29600561,P2_synthetic,0
29650543,P1_synthetic,0
30533866,P2_synthetic,0.0855236
30617186,P1_synthetic,0
31467162,P2_synthetic,0.411748
31617178,P1_synthetic,0.226905
32383781,P2_synthetic,0.727669
32633795,P1_synthetic,0.519441
33300429,P2_synthetic,0.893208
33667304,P1_synthetic,0.774257
34200330,P2_synthetic,0.835513
34716994,P1_synthetic,0.896928
35083677,P2_synthetic,0.590668
35750322,P1_synthetic,0.84032
35950260,P2_synthetic,0.270415
36783705,P1_synthetic,0.627637
36800219,P2_synthetic,0.00739622
37634336,P2_synthetic,0
37783522,P1_synthetic,0.344011
38466823,P2_synthetic,0
38766870,P1_synthetic,0.0827079
39283525,P2_synthetic,0.220989
39716781,P1_synthetic,0
40100138,P2_synthetic,0.523497
40650081,P1_synthetic,0
40916778,P2_synthetic,0.780653
41550031,P1_synthetic,0.0323961
41733427,P2_synthetic,0.897989
42433417,P1_synthetic,0.247855
42550065,P2_synthetic,0.832405
43300005,P1_synthetic,0.498238
43366688,P2_synthetic,0.607997
44166658,P1_synthetic,0.723923
44183659,P2_synthetic,0.307063
45016613,P2_synthetic,0.0361348
45033336,P1_synthetic,0.868118
45866586,P2_synthetic,0
45900099,P1_synthetic,0.894533
46733157,P2_synthetic,0
46783182,P1_synthetic,0.793574
47616561,P2_synthetic,0.220953
47685838,P1_synthetic,0.584586
48522475,P2_synthetic,0.55578
48592918,P1_synthetic,0.324033
49432922,P2_synthetic,0.821628
49532879,P1_synthetic,0.0769742
50349438,P2_synthetic,0.896188
50499460,P1_synthetic,0
51282793,P2_synthetic,0.738426
51482794,P1_synthetic,0
52216086,P2_synthetic,0.419882
52499444,P1_synthetic,0.0764589
53149381,P2_synthetic,0.0918918
53532720,P1_synthetic,0.350439
54066036,P2_synthetic,0
54582646,P1_synthetic,0.646233
54982659,P2_synthetic,0
55616187,P1_synthetic,0.849951
55882829,P2_synthetic,0.197653
56649246,P1_synthetic,0.894153
56765966,P2_synthetic,0.523334
57633893,P2_synthetic,0.792798
57649214,P1_synthetic,0.769885
58482530,P2_synthetic,0.899814
58634325,P1_synthetic,0.526819
59315797,P2_synthetic,0.81238
59582483,P1_synthetic,0.253084
60149083,P2_synthetic,0.567441
60515761,P1_synthetic,0.0262795
60967940,P2_synthetic,0.263775
61415748,P1_synthetic,0
61782368,P2_synthetic,0.011459
62299043,P1_synthetic,0
62599025,P2_synthetic,0
63168116,P1_synthetic,0.0607334
63415886,P2_synthetic,0
64032545,P1_synthetic,0.281113
64232475,P2_synthetic,0.20336
