timestampMicros,bpm,envelopePeak,sceneId
4121888,69.4552,0.615984,Idle
4377884,69.3294,0.607304,Idle
4628033,69.1913,0.596167,Idle
4881984,69.0364,0.582322,Idle
5134926,68.8682,0.566167,Idle
5388309,68.6868,0.547829,Idle
5641530,68.4935,0.527583,Idle
5895569,68.2886,0.50561,Idle
6149233,68.0743,0.482294,Idle
6402382,67.8519,0.457956,Idle
6656546,67.6213,0.432766,Idle
6908784,67.3866,0.407343,Idle
7162346,67.1463,0.381691,Idle
7415500,66.9033,0.382271,Idle
7669634,66.6577,0.390507,Idle
7922820,66.413,0.400271,Idle
8175866,66.1699,0.426375,Idle
8429241,65.9293,0.459237,Idle
8682733,65.693,0.490622,Idle
8936362,65.4626,0.51985,Idle
9189975,65.2395,0.546271,Idle
9443285,65.0255,0.569293,Idle
9696458,64.8218,0.588441,Idle
9949788,64.6294,0.603327,Idle
10203781,64.4493,0.613636,Idle
10456553,64.2841,0.619086,Idle
10710023,64.1335,0.619615,Idle
10963601,63.9989,0.615188,Idle
11217687,63.8813,0.605876,Idle
11470728,63.7821,0.59195,Idle
11723829,63.7015,0.573677,Idle
11977249,63.6402,0.551423,Idle
12230548,63.5987,0.5257,Idle
12484222,63.5774,0.49701,Idle
12737671,63.5767,0.466036,Idle
12991035,63.5967,0.438163,Idle
13244493,63.6375,0.428428,Idle
13497644,63.6988,0.419419,Idle
13751403,63.7808,0.411511,Idle
14004813,63.8827,0.405125,Idle
14258136,64.0042,0.429831,Idle
14511688,64.1448,0.455028,Idle
14764759,64.3034,0.479463,Idle
15018430,64.4799,0.502923,Idle
15271821,64.6727,0.525019,Idle
15525094,64.8809,0.545483,Idle
15778817,65.1037,0.56409,Idle
16032117,65.3392,0.580535,Idle
16285621,65.5867,0.594647,Idle
16538783,65.8441,0.606215,Idle
16792390,66.1107,0.615122,Idle
17045874,66.3845,0.621229,Idle
17299327,66.6638,0.62446,Idle
17552756,66.9471,0.624775,Idle
17806554,67.2331,0.622163,Idle
18059496,67.5187,0.618841,Idle
18313197,67.8039,0.642639,Idle
18566371,68.0857,0.664885,Idle
18819984,68.3633,0.685089,Idle
19073262,68.6342,0.702636,Idle
19326638,68.8972,0.717044,Idle
19580077,69.1506,0.727844,Idle
19833756,69.3929,0.734629,Idle
20086962,69.622,0.737053,Idle
20351112,69.8457,0.734683,Idle
20617724,70.0542,0.727039,Idle
20884347,70.2438,0.714049,Idle
21134353,70.4032,0.697061,Idle
21400980,70.5522,0.673982,Idle
21667622,70.6786,0.646074,Idle
21917648,70.7757,0.615891,Idle
22167755,70.8513,0.599998,Idle
22434300,70.9075,0.583048,Idle
22700927,70.9381,0.561487,Idle
22950947,70.9433,0.537538,Idle
23217578,70.9234,0.5086,Idle
23484245,70.8773,0.476826,Idle
23750905,70.8051,0.442981,Idle
