timestampMicros,bpm,envelopePeak,sceneId
2573546,69.8518,0.68437,Idle
2823872,69.8316,0.660098,Idle
3081944,69.7928,0.633218,Idle
3332035,69.7379,0.624427,Idle
3590594,69.6634,0.624773,Idle
3843290,69.5735,0.622173,Idle
4106948,69.4621,0.616403,Idle
4357101,69.3402,0.608113,Idle
4609876,69.2018,0.597061,Idle
4869136,69.0446,0.583081,Idle
5135177,68.8681,0.56615,Idle
5401752,68.6768,0.5468,Idle
5668367,68.4724,0.525336,Idle
5934980,68.2559,0.50207,Idle
6185017,68.0433,0.478911,Idle
6435020,67.8226,0.454757,Idle
6685071,67.595,0.429906,Idle
6951690,67.3462,0.403,Idle
7218347,67.0927,0.377213,Idle
7468355,66.8523,0.383835,Idle
7734952,66.5945,0.392894,Idle
7984978,66.3531,0.402858,Idle
8251670,66.0975,0.436321,Idle
8501754,65.8612,0.468398,Idle
8768242,65.6146,0.500751,Idle
9018249,65.3897,0.528716,Idle
9268250,65.1724,0.553769,Idle
9518288,64.964,0.575388,Idle
9784887,64.7532,0.594142,Idle
10034932,64.5675,0.607311,Idle
10301704,64.3836,0.616325,Idle
10568215,64.2158,0.619931,Idle
10834809,64.0652,0.618053,Idle
11084841,63.9406,0.611344,Idle
11351504,63.6595,0.500021,Idle
11601613,63.7381,0.58302,Idle
11868181,63.6642,0.561457,Idle
12134805,63.612,0.535798,Idle
12384805,63.5833,0.508565,Idle
12651466,63.5746,0.476789,Idle
12918085,63.5889,0.442947,Idle
13168206,63.6231,0.431301,Idle
13434769,63.6817,0.421567,Idle
13701415,63.763,0.412961,Idle
13951438,63.8596,0.406326,Idle
14218089,63.9837,0.425808,Idle
14484733,64.129,0.452378,Idle
14734851,64.2838,0.476623,Idle
15001423,64.4675,0.501389,Idle
15251434,64.6566,0.523298,Idle
15501452,64.8608,0.543649,Idle
15768099,65.094,0.563346,Idle
16034680,65.0214,0.55415,Idle
16301336,65.0214,0.55415,Idle
16551336,65.0214,0.55415,Idle
16817992,65.0214,0.55415,Idle
17084642,65.0214,0.55415,Idle
17334664,65.0214,0.55415,Idle
17601257,65.0214,0.55415,Idle
17867932,65.0214,0.55415,Idle
18117973,65.0214,0.55415,Idle
18368010,65.0214,0.55415,Idle
18634606,65.0214,0.55415,Idle
18884609,65.0214,0.55415,Idle
19151209,65.0214,0.55415,Idle
19401457,65.0214,0.55415,Idle
19668089,65.0214,0.55415,Idle
19934701,65.0214,0.55415,Idle
20201353,65.0214,0.55415,Idle
20467795,69.9392,0.731994,Start
20717910,70.1278,0.722785,Start
20967914,70.2991,0.708883,Start
21234553,70.4617,0.688975,Start
21501224,70.6024,0.664036,Start
21767883,70.7201,0.634414,Start
22034419,70.8137,0.606618,Start
22284472,70.879,0.593171,Start
22551112,70.9241,0.574141,Start
22801113,70.943,0.552296,Start
23051140,70.9389,0.527042,Start
23317801,70.9091,0.496951,Start
23584426,70.8532,0.464311,Start
23850999,70.7938,1,Start
24101030,70.7938,1,Start
24351036,70.7938,1,Start
24601129,70.7938,1,Start
24867697,70.2299,0.3,Start
25134687,70.0313,0.3,Start
25384788,69.8258,0.3,Start
25650927,69.5877,0.3,Start
25917557,69.3307,0.3,Start
26167559,69.0741,0.3,Start
26418522,68.803,0.3,Start
26684363,68.5027,0.3,Start
26950901,68.1899,0.304476,Start
27217570,67.8672,0.329551,Start
27468307,67.5569,0.354058,Start
27734715,67.2217,0.38073,Start
28000867,66.8836,0.407653,Start
28250868,66.5648,0.432849,Start
28517492,66.2259,0.459255,Start
28784151,65.8902,0.484813,Start
29034184,65.5804,0.527571,Start
29300836,65.2574,0.585027,Start
29567436,64.9442,0.641443,Start
29834101,64.6429,0.695695,Start
30084109,64.3731,0.743587,Start
30350761,64.1008,0.79049,Start
30601625,63.8607,0.829814,Start
30867637,63.625,0.86558,Start
31134061,63.41,0.894524,Start
31400686,63.2175,0.915955,Start
31650729,63.0588,0.928763,Start
31917352,62.914,0.934325,Start
32167352,62.8022,0.931798,Start
32417376,62.7142,0.921769,Start
32684005,62.6474,0.902955,Start
32934015,62.6107,0.877984,Start
33200635,62.5994,0.843997,Start
