timestampMicros,bpm,envelopePeak,sceneId
724041,69.4904,0.758202,Idle
976419,69.5896,0.762287,Idle
1230161,69.6744,0.761343,Idle
1483217,69.7435,0.755572,Idle
1736956,69.7966,0.745247,Idle
1989853,69.833,0.730821,Idle
2243700,69.8525,0.712648,Idle
2501770,69.8545,0.690918,Idle
2768268,69.8376,0.665664,Idle
3034923,69.8012,0.638227,Idle
3301537,69.7455,0.624186,Idle
3551668,69.6757,0.624915,Idle
3801707,69.5894,0.6228,Idle
4070115,69.4787,0.617394,Idle
4334798,69.3517,0.608961,Idle
4584867,69.2162,0.598271,Idle
4851542,69.0557,0.584111,Idle
5118148,68.8798,0.567308,Idle
5410982,68.67,0.54609,Idle
5668492,68.4723,0.525325,Idle
5934811,68.2561,0.502085,Idle
6202599,68.0281,0.477241,Idle
6469559,67.7916,0.451359,Idle
6735716,67.5482,0.424817,Idle
7001376,67.2993,0.397969,Idle
7251441,67.061,0.377972,Idle
7518078,66.8043,0.385381,Idle
7784749,66.5464,0.394778,Idle
8051399,66.2892,0.409899,Idle
8301454,66.0502,0.442806,Idle
8568065,65.7993,0.476654,Idle
8834673,65.5542,0.508434,Idle
9084715,65.3311,0.535684,Idle
9336451,65.1146,0.560028,Idle
9601267,64.8971,0.581722,Idle
9851314,64.7027,0.598071,Idle
10117967,64.5087,0.610686,Idle
10378487,64.3336,0.617924,Idle
10632177,64.178,0.619982,Idle
10883155,64.0398,0.617126,Idle
11136902,63.9168,0.609356,Idle
11403355,63.8067,0.596096,Idle
11669918,63.7171,0.577915,Idle
11934595,63.6491,0.555426,Idle
12184595,63.6047,0.530601,Idle
12451268,63.579,0.500881,Idle
12717961,63.576,0.468512,Idle
12984497,63.596,0.438419,Idle
13234569,63.6355,0.428798,Idle
13501140,63.6998,0.419301,Idle
13767871,63.7868,0.411046,Idle
14034385,63.8959,0.407264,Idle
14284439,64.0179,0.432469,Idle
14551125,64.1684,0.458891,Idle
14817750,64.3389,0.48446,Idle
15067785,64.5162,0.507341,Idle
15334431,64.7228,0.53024,Idle
16278900,65.58,0.594305,Idle
16537363,65.8426,0.606157,Idle
16789989,66.1081,0.615051,Idle
17043125,66.3815,0.621178,Idle
17297004,66.6612,0.624444,Idle
17549744,66.9437,0.624788,Idle
17803054,67.2291,0.622219,Idle
18056399,67.5152,0.618543,Idle
18310097,67.8005,0.642356,Idle
18563097,68.0821,0.664609,Idle
18816887,68.36,0.684857,Idle
19069717,68.6305,0.70241,Idle
