timestampMicros,bpm,envelopePeak,sceneId
2336113,69.8553,0.705214,Idle
2594259,69.8508,0.682443,Idle
2852913,69.8281,0.657156,Idle
3105580,69.7883,0.630684,Idle
3369220,69.7282,0.601871,Idle
3619284,69.654,0.574044,Idle
3869335,69.5633,0.54633,Idle
4121797,69.4553,0.519028,Idle
4385557,69.3254,0.491812,Idle
4651676,69.1775,0.466259,Idle
4901703,69.0238,0.444437,Idle
5168295,68.8451,0.423896,Idle
5434944,68.6521,0.406483,Idle
5684988,68.4592,0.393206,Idle
5951608,68.2421,0.382429,Idle
6201781,68.0288,0.37552,Idle
6468425,67.7926,0.371514,Idle
6735021,67.5488,0.370824,Idle
6985122,67.3147,0.372982,Idle
7251565,67.0609,0.377975,Idle
7518191,66.8041,0.385385,Idle
7768270,66.5623,0.394148,Idle
8018568,66.3208,0.404283,Idle
8284779,66.066,0.416102,Idle
8534804,65.8303,0.427739,Idle
8784851,65.5995,0.439477,Idle
9051444,65.3604,0.451649,Idle
9301602,65.144,0.462353,Idle
9568375,64.9235,0.47261,Idle
9834849,64.7152,0.48131,Idle
10101473,64.5202,0.488176,Idle
10352169,64.3506,0.492754,Idle
10618141,64.1862,0.495484,Idle
10868187,64.0476,0.495999,Idle
11134761,63.9178,0.494375,Idle
11384780,63.8138,0.4909,Idle
11651478,63.7226,0.485279,Idle
11901989,63.6563,0.478419,Idle
12168148,63.607,0.469752,Idle
12418281,63.581,0.460637,Idle
12684667,63.5752,0.450293,Idle
12934756,63.5905,0.44038,Idle
13201299,63.6291,0.430048,Idle
13467917,63.6906,0.420426,Idle
13717970,63.7688,0.412475,Idle
13967982,63.8667,0.405945,Idle
14218062,63.9837,0.401184,Idle
14484571,64.1289,0.398407,Idle
14734573,64.2836,0.398233,Idle
15001260,64.4674,0.400879,Idle
15267922,64.6696,0.406616,Idle
15534508,64.8889,0.415523,Idle
15786011,65.1102,0.426828,Idle
16051659,65.3579,0.441732,Idle
16317799,65.6189,0.459528,Idle
16567816,65.8742,0.478602,Idle
16817838,66.1379,0.499646,Idle
17067885,66.4085,0.522292,Idle
17317946,66.6845,0.546112,Idle
17584480,66.9828,0.572255,Idle
17834989,67.2652,0.596992,Idle
18101458,67.566,0.622856,Idle
18368114,67.8654,0.647612,Idle
18634677,68.161,0.670555,Idle
18901298,68.4511,0.691034,Idle
19167704,68.7333,0.7084,Start
19417747,68.9895,0.721365,Start
19667796,69.2358,0.730664,Start
19934424,69.4856,0.736129,Start
20201136,69.7207,0.736655,Start
20467768,69.9392,0.731995,Start
20734339,70.1396,0.722015,Start
21001038,70.3205,0.706692,Start
21251131,70.4711,0.687568,Start
21517636,70.6104,0.662344,Start
21784261,70.7265,0.632451,Start
22034400,70.8137,0.600589,Start
22300913,70.8825,0.563122,Start
22550946,70.9241,0.525261,Start
22817557,70.9434,0.482721,Start
23067661,70.9378,0.441508,Start
23334210,70.9064,0.397034,Start
23601001,70.8489,0.352862,Start
23867591,70.7654,0.310008,Start
24134261,70.6563,0.269373,Start
24400845,70.5223,0.2319,Start
24651002,70.3746,0.200381,Start
24917470,70.1945,0.171458,Start
25167629,70.0052,0.149308,Start
25417743,69.7973,0.132542,Start
25684300,69.5565,0.121079,Start
25934407,69.3138,0.116678,Start
26184719,69.056,0.118657,Start
26450773,68.7673,0.127869,Start
26700793,68.4837,0.14318,Start
26967448,68.1702,0.166443,Start
27217486,67.8673,0.194471,Start
27467936,67.5573,0.228175,Start
27734504,67.222,0.26967,Start
28000796,66.8837,0.316188,Start
28267415,66.5438,0.366981,Start
28517456,66.226,0.4176,Start
28767557,65.911,0.470246,Start
29034107,65.5805,0.527555,Start
29284136,65.2774,0.581447,Start
29551254,64.9629,0.638069,Start
29817375,64.6615,0.692377,Start
30083942,64.3733,0.743556,Start
30334193,64.1172,0.78772,Start
30600915,63.8614,0.82971,Start
30867296,63.6253,0.865539,Start
31117450,63.4228,0.892933,Start
31383915,63.2289,0.91484,Start
31633973,63.0688,0.928132,Start
31884113,62.9307,0.934095,Start
32134338,62.8156,0.932563,Start
32400597,62.7193,0.922675,Start
32667165,62.6508,0.904386,Start
32917282,62.6123,0.879869,Start
33168063,62.5992,0.848537,Start
33433902,62.6134,0.808524,Start
33683992,62.6532,0.765158,Start
33950416,62.7235,0.713703,Start
34200433,62.8156,0.661356,Start
34466946,62.9409,0.602264,Start
34717526,63.0838,0.544623,Start
34983625,63.2613,0.48235,Start
35233635,63.4513,0.423918,Start
