timestampMicros,label,intensity
15063248,P1_synthetic,0.687571
15063248,P2_synthetic,0.509758
15906080,P2_synthetic,0.77788
16093467,P1_synthetic,0.40505
16732949,P2_synthetic,0.897953
17106707,P1_synthetic,0.124883
17546535,P2_synthetic,0.833182
18106955,P1_synthetic,0
18360887,P2_synthetic,0.610186
19080454,P1_synthetic,0
19174350,P2_synthetic,0.310732
19987783,P2_synthetic,0.0438306
20027794,P1_synthetic,0.0243233
20801092,P2_synthetic,0
20947822,P1_synthetic,0.246569
21614746,P2_synthetic,0
21841865,P1_synthetic,0.504778
22442583,P2_synthetic,0.161232
22721912,P1_synthetic,0.731922
23281996,P2_synthetic,0.467329
23588825,P1_synthetic,0.871759
23842751,P1_fallback,0.2
23842751,P1_fallback,0.2
23842751,P1_fallback,0.2
23842751,P1_fallback,0.2
23842751,P1_fallback,0.2
23842751,P1_fallback,0.2
23842751,P1_fallback,0.2
23842751,P1_fallback,0.2
23842751,P2_fallback,0.2
24362700,P2_fallback,1
24589484,P1_fallback,0.2
25429664,P2_fallback,0.40627
25523533,P1_fallback,0.2
26123184,P1_fallback,0.222
26203494,P1_fallback,1
26923463,P1_detected,1
27297034,P2_detected,1
28123879,P2_detected,1
28150426,P1_detected,0.808131
28617226,P2_detected,0.481158
29658002,P1_fallback,0.6
29684084,P2_fallback,1
29991258,P1_fallback,1
30351207,P2_detected,1
30778603,P1_detected,0.946623
31111867,P2_detected,1
31605406,P1_detected,1
31618108,P2_detected,1
33126177,P1_fallback,0.571331
34232658,P1_fallback,0.252618
35020162,P1_fallback,0.718189
35020162,P2_fallback,0.464126
35620174,P1_fallback,0.298478
35713201,P2_fallback,0.692293
35860907,P1_fallback,1
36633528,P2_detected,0.474483
37366915,P1_fallback,0.6
37461093,P2_fallback,0.736734
37621144,P1_fallback,1
38114052,P2_detected,1
38154804,P1_detected,1
38794899,P2_detected,1
39342132,P2_detected,0.801226
39661831,P1_fallback,0.6
39834467,P2_fallback,1
39848037,P1_fallback,1
41061929,P2_detected,1
41355790,P1_fallback,0.6
42143389,P1_fallback,0.351409
42862444,P1_detected,0.644734
43489905,P1_detected,0.649434
44182900,P1_detected,1
44182900,P2_detected,0.664445
45690856,P1_fallback,0.266585
46210961,P1_fallback,0.460295
46610605,P2_fallback,0.310459
46825393,P1_detected,1
47317313,P2_detected,0.294424
48278213,P1_detected,0.682198
49011562,P1_detected,0.581422
49692519,P1_detected,0.614737
49959461,P2_detected,0.389378
50465018,P2_detected,1
50919641,P1_detected,1
51453185,P1_detected,0.543023
52053627,P1_synthetic,0
52053627,P2_synthetic,0.480779
52986562,P2_synthetic,0.142433
53079546,P1_synthetic,0.221809
53906712,P2_synthetic,0
54120611,P1_synthetic,0.521099
54813508,P2_synthetic,0
55160756,P1_synthetic,0.776667
55708155,P2_synthetic,0.139361
56187818,P1_synthetic,0.89659
56588083,P2_synthetic,0.457432
57200795,P1_synthetic,0.844477
57454606,P2_synthetic,0.74752
58189116,P1_synthetic,0.647088
58308963,P2_synthetic,0.893761
59148393,P1_detected,0.606413
59148393,P1_detected,0.2
59148393,P1_detected,0.2
59148393,P1_detected,0.2
59148393,P1_detected,0.2
59148393,P1_detected,0.2
59148393,P1_detected,0.2
59148393,P1_detected,0.2
59148393,P2_detected,0.437394
59148393,P2_detected,0.2
59148393,P2_detected,0.2
59148393,P2_detected,0.2
59148393,P2_detected,0.2
59148393,P2_detected,0.2
59148393,P2_detected,0.2
59148393,P2_detected,0.2
59148393,P2_detected,0.2
60402415,P1_detected,0.487597
60736464,P2_detected,1
61910114,P1_detected,0.6
61936462,P2_fallback,0.713954
62923818,P1_fallback,0.307312
63937712,P1_fallback,0.210804
64950307,P1_fallback,0.200699
65950772,P1_fallback,0.235644
66058881,P2_fallback,0.2
66964985,P1_fallback,0.209254
67871822,P1_fallback,0.342768
68486121,P1_fallback,0.205557
68992234,P1_fallback,0.20558
69993989,P1_fallback,0.219737
70312535,P1_fallback,0.266887
71007446,P1_fallback,0.27341
72020174,P1_fallback,0.202338
72020174,P2_fallback,0.245261
72246510,P1_fallback,0.522642
72554102,P2_fallback,1
73021034,P1_fallback,0.533179
73421554,P1_fallback,0.388414
74033907,P1_fallback,0.595205
74888205,P1_fallback,0.31409
75489148,P1_fallback,0.254957
76061759,P1_fallback,0.235918
76832062,P1_fallback,0.422686
77048665,P2_fallback,0.517614
77432048,P1_fallback,0.255122
77931919,P1_fallback,0.333318
77931919,P2_fallback,0.445369
79448566,P1_fallback,0.231076
80048988,P1_fallback,0.398143
81565125,P1_fallback,0.200478
82781793,P1_fallback,0.26275
82781793,P2_fallback,0.346007
83381734,P1_fallback,0.258393
84632201,P1_fallback,0.254245
85914904,P2_fallback,0.213592
86165323,P1_fallback,0.22135
86764910,P1_fallback,0.294581
87681642,P1_fallback,0.217045
88532063,P1_fallback,0.435685
89098244,P1_fallback,0.439545
90464744,P1_detected,0.266124
91981665,P1_fallback,0.253264
93199336,P1_fallback,0.239538
94197989,P1_fallback,0.421345
94197989,P2_fallback,0.329761
94664540,P2_fallback,1
94797896,P1_fallback,0.289543
95331209,P1_fallback,1
95482036,P2_fallback,0.66605
95847910,P1_fallback,0.650579
96014851,P2_detected,1
96331179,P1_detected,0.454429
96597832,P2_detected,0.825249
97181135,P1_detected,0.391521
98697927,P1_fallback,0.251876
98997774,P1_fallback,0.409675
100514462,P1_detected,0.238827
101431007,P1_fallback,0.352302
101580959,P2_fallback,0.30029
102030996,P1_fallback,0.241015
102080953,P1_fallback,0.463082
103480898,P1_detected,0.365144
104514192,P1_detected,0.402923
105564588,P2_detected,0.266736
105797428,P1_detected,0.433569
107314099,P1_fallback,0.260253
108397365,P1_fallback,0.234189
109463963,P1_fallback,0.236883
110563939,P1_fallback,0.22215
111630631,P1_fallback,0.208364
112714103,P1_fallback,0.219655
113581353,P1_fallback,0.311259
113852168,P2_fallback,0.39638
114130485,P1_fallback,0.78027
114347122,P2_fallback,1
114848309,P1_detected,1
115513771,P1_detected,0.514135
115897096,P2_detected,0.269476
116047066,P1_detected,0.499706
117547002,P1_detected,0.227497
118280341,P1_fallback,0.23742
118797022,P2_fallback,0.287451
