timestampMicros,bpm,envelopePeak,sceneId
2857684,0,0.125978,Idle
3108587,0,0.284175,Idle
3361960,0,0.875345,Idle
3614795,0,0.640843,Idle
3868071,0,1.50891,Idle
4121262,0,0.45554,Idle
4374926,0,3.29665,Idle
4628116,0,5.29576,Idle
4881895,0,4.34372,Idle
5135282,0,1.75828,Idle
5389011,0,0.320647,Idle
5642528,0,0.342998,Idle
5895675,19.3868,0.438409,Idle
6149408,19.3868,0.170493,Idle
6402525,99.1224,0.949637,Idle
6656033,99.1224,1.00686,Idle
6909041,99.1224,0.237714,Idle
7162945,99.1224,0.15681,Idle
7416539,64.0313,0.578486,Idle
7669687,64.0313,0.62975,Idle
7923154,64.0313,0.194507,Idle
8176171,64.0313,0.154258,Idle
8429658,64.0228,0.206006,Idle
8683414,64.0228,0.229117,Idle
8936842,64.0228,0.169766,Idle
9189748,64.0228,1.05374,Idle
9443522,64.0228,0.863786,Idle
9697271,64.0228,0.189178,Idle
9950107,64.0228,0.135722,Idle
10203727,64.0228,0.330229,Idle
10456889,64.0228,0.856821,Idle
10710923,64.0228,0.164175,Idle
10964027,64.0228,0.602305,Idle
11217344,64.0228,0.771038,Idle
11471012,64.0228,0.146988,Idle
11724205,64.0228,0.182863,Idle
11977629,64.0228,1.85027,Idle
12230946,15.0695,1.8431,Idle
12484986,15.0695,0.108363,Idle
12738045,15.0695,0.206842,Idle
12991830,15.0695,0.528201,Idle
13244760,15.0695,0.364842,Idle
13498255,15.0695,0.18866,Idle
13750171,15.0695,0.277463,Idle
14016700,15.0695,0.254768,Idle
14266711,15.0695,0.233361,Idle
14533379,15.0695,0.77207,Idle
14800020,15.0695,0.412879,Idle
15066665,15.0695,0.433139,Idle
15333368,15.0695,0.858416,Idle
15599985,15.0695,2.70118,Idle
15866649,15.0695,1.06549,Idle
16133304,15.0695,2.50676,Idle
16399956,14.5914,2.75983,Idle
16666599,14.5914,1.1427,Idle
16916600,14.5914,0.380694,Idle
17166612,72.9299,1.92567,Idle
17433636,72.9299,0.446368,Idle
17699892,72.9299,0.363645,Idle
17966660,72.9299,0.645045,Idle
18233277,72.9299,1.50989,Idle
18500486,72.9299,1.3985,Idle
18766757,41.0941,1.47669,Idle
19033756,41.0941,0.652615,Idle
19300271,41.0941,0.325427,Idle
19567498,41.0941,0.438519,Idle
19834290,41.0941,0.142491,Idle
20101313,47.9289,0.258615,Idle
20367696,47.9289,0.144956,Idle
20634753,103.478,0.197249,Idle
20900698,103.478,0.165444,Idle
21167906,103.478,0.168594,Idle
21433108,71.0392,0.286933,Idle
21699818,71.0392,0.278306,Idle
21966446,71.0392,0.212612,Idle
22216448,71.0392,0.800183,Idle
22483041,51.905,0.785531,Start
22733053,51.905,0.202121,Start
22999704,51.905,0.193325,Start
23266326,51.905,0.192605,Start
23516335,63.7507,0.295916,Start
23783016,63.7507,0.18168,Start
24049664,63.7507,0.194699,Start
24316313,63.7507,0.134524,Start
24582959,61.1998,0.205349,Start
24849639,61.1998,0.169686,Start
25116281,61.1998,0.244845,Start
25382948,66.2953,0.377694,Start
25632980,66.2953,0.126598,Start
25899640,66.2953,1.04108,Start
26335485,65.278,0.22357,Start
26596457,65.278,0.114729,Start
26871771,65.278,0.599042,Start
27129434,66.0217,0.419773,Start
27383051,66.0217,0.239623,Start
27633490,66.0217,0.602171,Start
27899505,66.0217,0.146952,Start
28166152,69.535,0.184301,Start
28432774,69.535,0.13372,Start
28682785,69.535,0.242364,Start
28932786,68.2869,0.235696,Start
29199443,68.2869,0.164166,Start
29449444,68.2869,0.198003,Start
29699457,68.2869,0.155076,Start
29966078,64.1026,0.198101,Start
30216083,64.1026,0.189603,Start
30482714,64.1026,0.735159,Start
30749385,64.1026,0.784985,Start
31016012,64.1026,0.212947,Start
31282683,64.1026,0.534518,Start
31549355,64.1026,0.157329,Start
31815976,64.1026,0.173751,Start
32082645,64.1026,0.118576,Start
32349307,23.6807,0.97964,Start
32599307,23.6807,0.298018,Start
32865945,23.6807,0.162723,Start
33132621,72.8819,1.19922,Start
33399283,72.8819,0.186472,Start
33665908,72.8819,0.167143,Start
33932607,72.8819,0.176961,Start
34199264,72.8819,0.503687,Start
34465899,72.8819,0.632385,Start
34732565,72.8819,0.387646,Start
34999228,72.8819,0.170483,Start
35265849,72.8819,0.180077,Start
35532538,72.8819,0.156141,Start
35799185,72.8819,0.146057,Start
36065833,20.6184,1.0439,Start
36332521,20.6184,0.361079,Start
36599116,20.6184,0.17295,Start
36849138,20.6184,0.148025,Start
37099143,20.6184,0.481064,Start
37365774,46.179,0.970277,Start
37615781,46.179,0.191436,Start
37882435,114.477,0.731049,Start
38132871,114.477,0.218885,Start
38399061,114.477,0.295499,Start
38649077,114.477,0.119592,Start
38915727,114.477,0.64117,Start
39182395,114.477,0.878451,Start
39449037,114.477,0.213806,Start
39699039,114.477,0.181339,Start
39965671,30.5651,0.634587,Start
40232317,30.5651,0.435115,Start
40498994,30.5651,0.126845,Start
40765640,30.5651,0.1523,Start
41032300,58.7156,0.369126,Start
41298946,58.7156,0.312687,Start
41565605,58.7156,0.253003,Start
41815608,58.7156,1.40564,Start
42082232,58.7156,2.9778,Start
42348915,58.7156,2.81018,Start
42615564,58.7156,2.61502,Start
42882204,58.7156,3.19401,Start
43134781,58.7156,2.51179,Start
43398840,58.7156,0.342605,Start
43648847,58.7156,0.320789,Start
43915511,58.7156,3.02017,Start
44182148,58.7156,2.65291,Start
44448826,16.6175,1.02293,Start
44715490,16.6175,0.184385,Start
44982133,16.6175,0.734455,Start
45248788,16.6175,1.80536,Start
45515472,16.6175,2.98748,Start
45782111,16.6175,3.47295,Start
46048816,16.6175,2.90201,Start
46315450,16.6175,3.33453,Start
46582122,16.6175,2.16893,Start
46848716,16.6175,2.4963,Start
47098735,16.6175,2.99128,Start
47365387,16.6175,3.38875,Start
47632023,16.6175,1.52561,Start
47898676,16.6175,0.394247,Start
48165368,16.6175,2.952,Start
48432018,16.6175,3.20207,Start
48698681,16.6175,3.23564,Start
48965331,16.6175,3.2653,Start
49231904,16.6175,2.92323,Start
49481951,16.6175,0.125192,Start
49731970,11.4695,0.766804,Start
49998593,11.4695,0.737377,Start
50265250,11.4695,0.153712,Start
50515269,11.4695,0.120928,Start
50781909,59.5755,0.483643,Start
51048560,59.5755,0.79656,Start
51298561,125.693,0.239135,Start
51565209,125.693,0.146317,Start
51831882,96.3565,0.900155,Start
52098532,96.3565,0.175939,Start
52365186,96.3565,0.188221,Start
52631851,78.3673,0.557199,Start
52898506,78.3673,1.07595,Start
53165162,78.3673,0.111821,Start
53431798,82.3704,0.297456,Start
53681800,82.3704,0.195762,Start
53948468,110.85,0.266858,Start
54215105,110.85,0.138972,Start
54481749,100.251,0.633875,Start
54748420,100.251,1.00938,Start
54998440,100.251,0.160423,Start
55265041,100.251,0.178578,Start
55515069,68.3891,0.124376,Start
55781701,68.3891,0.195476,Start
56031763,68.3891,0.1498,Start
56298351,65.4456,0.462436,Start
56548448,65.4456,0.60969,Start
56815098,65.4456,0.117752,Start
57081729,65.4456,0.122473,Start
57348339,65.7759,0.15269,Start
57614972,65.7759,0.13349,Start
57881599,65.7759,0.152437,Start
58131623,65.7759,0.184826,Start
58398255,53.0993,0.244576,Start
58648278,53.0993,0.119133,Start
58898286,100.397,1.02419,Start
59164918,100.397,0.586539,Start
59431538,100.397,0.130818,Start
59681560,100.397,0.179649,Start
59948240,62.7547,0.232968,Start
60214873,62.7547,0.30924,Start
60481540,62.7547,0.142887,Start
60748187,62.7547,0.905458,Start
61014838,50.2302,0.75806,Start
61281503,50.2302,0.100351,Start
61548139,50.2302,0.149264,Start
61814814,92.8134,0.174072,Start
62081473,92.8134,0.273369,Start
62348130,92.8134,0.144743,Start
62614770,64.3274,0.94763,Start
62881434,64.3274,0.129155,Start
63148026,64.3274,1.19103,Start
63398064,64.3274,1.51373,Start
63648067,64.3274,0.414915,Start
63914687,64.3274,0.357144,Start
64164700,64.3274,0.260126,Start
64431379,64.3274,0.965398,Start
64681448,64.3274,0.249342,Start
64931473,64.3274,0.252582,Start
65198243,64.3274,0.253271,Start
65464651,64.3274,0.185594,Start
65731329,64.3274,0.184665,Start
65997961,64.3274,0.27171,Start
66264605,64.3274,0.457108,Start
66531299,64.3274,0.588693,Start
66797946,64.3274,0.150867,Start
67064575,64.3274,0.845205,Start
67331262,64.3274,0.231463,Start
67597908,64.3274,0.169311,Start
67864557,64.3274,0.102376,Start
68131228,64.3274,0.169772,Start
68397855,10.5702,0.22456,Start
68664486,10.5702,0.328548,Start
68931147,10.5702,0.865935,Start
69181150,10.5702,0.179376,Start
69431162,10.5702,0.235902,Start
69697791,10.5702,0.418961,Start
69947799,10.5702,0.235992,Start
70214439,10.5702,0.334622,Start
70464466,10.5702,0.179513,Start
70731129,10.5702,0.187284,Start
70997759,10.5702,0.332003,Start
71247759,10.5702,0.180164,Start
71514431,10.5702,0.31388,Start
71764448,17.5396,0.40743,Start
72031062,17.5396,0.833631,Start
72297703,108.401,0.673362,Start
72547737,108.401,1.20153,Start
72814435,108.401,0.13783,Start
73081017,108.401,0.19457,Start
73331083,68.4411,0.169549,Start
73597659,68.4411,0.171351,Start
73864310,68.4411,0.127014,Start
74114362,65.644,0.456533,Start
74380961,65.644,0.585904,Start
74630986,65.644,0.153685,Start
74897625,65.644,0.146883,Start
75164279,58.7276,0.536204,Start
75430912,58.7276,0.166847,Start
75680913,58.7276,0.109776,Start
75947565,81.9812,0.181845,Start
76214221,81.9812,0.221325,Start
76480886,81.9812,0.171122,Start
76747549,81.9812,0.423036,Start
77014198,51.0693,0.57165,Start
77280830,51.0693,0.166757,Start
77547509,51.0693,0.182991,Start
77814170,51.0693,0.152896,Start
78080822,65.9643,0.143055,Start
78347477,65.9643,0.189288,Start
78614103,65.9643,0.131073,Start
78864104,65.9643,0.301735,Start
79114104,65.9643,0.130525,Start
79364108,65.9643,0.418595,Start
79630757,35.4387,0.590258,Start
79897407,35.4387,0.152111,Start
80164057,35.4387,0.802961,Start
80430707,70.7669,1.04488,Start
80697388,70.7669,0.159893,Start
80964039,70.7669,0.177822,Start
81230685,70.7669,0.180446,Start
81497332,67.2693,0.160461,Start
81747365,67.2693,0.157727,Start
82013999,67.2693,0.369843,Start
82280644,66.7022,0.58676,Start
82547317,66.7022,0.637868,Start
82813974,66.7022,0.692204,Start
83080604,75.9053,1.48842,Start
83347269,75.9053,1.27718,Start
83613831,75.9053,0.605287,Start
83863914,75.9053,0.257318,Start
84113921,63.2453,0.31974,Start
84380560,63.2453,0.368184,Start
84647211,63.2453,0.432004,Start
84897222,68.5143,0.514137,Start
85163847,68.5143,0.157707,Start
85413851,68.5143,1.36289,Start
85680500,70.3159,1.19885,Start
85930501,70.3159,0.207996,Start
86197163,70.3159,0.202178,Start
86463802,70.3159,1.25097,Start
86730498,70.3159,0.24057,Start
86997134,70.3159,0.283187,Start
87263782,38.7456,2.38972,Start
87513782,38.7456,0.518191,Start
87780437,38.7456,0.219958,Start
88030449,38.7456,1.75644,Start
88283021,38.7456,0.166885,Start
88547016,55.8898,0.280704,Start
88797040,55.8898,1.61363,Start
89047120,55.8898,0.218406,Start
89313770,69.6611,0.197451,Start
89580363,69.6611,0.132936,Start
89847135,69.6611,0.636337,Start
90097215,66.3931,0.673693,Start
90363810,66.3931,0.405639,Start
90613829,110.476,3.63621,Start
90880305,110.476,0.335352,Start
91146949,110.476,0.150191,Start
91397171,110.476,0.123669,Start
91647664,110.476,0.216535,Start
91914507,50.7471,0.241599,Start
92180569,50.7471,0.127382,Start
92447326,50.7471,0.612015,Start
92714314,68.809,0.596745,Start
92980391,68.809,0.111336,Start
93230507,68.809,0.157853,Start
93497619,102.729,0.316824,Start
93763543,102.729,0.265752,Start
94030205,102.729,1.15811,Start
94296840,102.729,0.467117,Start
94563480,102.729,0.215846,Start
94813483,102.729,1.78173,Start
95080109,34.4218,2.48595,Start
95330114,34.4218,1.63462,Start
95580136,34.4218,0.229457,Start
95830420,34.4218,0.317316,Start
96096760,34.4218,1.00694,Start
96363455,34.4218,0.300059,Start
96616535,34.4218,0.270867,Start
96880067,34.4218,0.159696,Start
97146711,31.1099,0.327215,Start
