timestampMicros,label,intensity
818369,P2_synthetic,0.844359
924481,P1_synthetic,0.65742
1657433,P2_synthetic,0.622819
1817610,P1_synthetic,0.836983
2501750,P2_synthetic,0.31308
2701594,P1_synthetic,0.899977
3368182,P2_synthetic,0.0317041
3568165,P1_synthetic,0.834757
4251563,P2_synthetic,0
4434844,P1_synthetic,0.660153
5151535,P2_synthetic,0
5301514,P1_synthetic,0.420098
6068161,P2_synthetic,0.262884
6168121,P1_synthetic,0.175003
6984751,P2_synthetic,0.600825
7051423,P1_synthetic,0
7918042,P2_synthetic,0.849399
7951366,P1_synthetic,0
8851381,P2_synthetic,0.884461
8868051,P1_synthetic,0
9784633,P2_synthetic,0.689362
9801416,P1_synthetic,0.138931
10701317,P2_synthetic,0.363026
10767909,P1_synthetic,0.408021
11617977,P2_synthetic,0.0536675
11767897,P1_synthetic,0.682748
12517909,P2_synthetic,0
12784586,P1_synthetic,0.865254
13401262,P2_synthetic,0
13817910,P1_synthetic,0.886891
14267811,P2_synthetic,0.215264
14867801,P1_synthetic,0.732358
15117788,P2_synthetic,0.52972
15902171,P1_synthetic,0.460853
15951115,P2_synthetic,0.788778
16784314,P2_synthetic,0.899329
16917707,P1_synthetic,0.17263
17601014,P2_synthetic,0.822562
17917655,P1_synthetic,0
18417669,P2_synthetic,0.590575
18901009,P1_synthetic,0
19234455,P2_synthetic,0.288537
19850969,P1_synthetic,0
20050963,P2_synthetic,0.027524
20767526,P1_synthetic,0.197322
20867563,P2_synthetic,0
21667503,P1_synthetic,0.454451
21684258,P2_synthetic,0
22500856,P2_synthetic,0.180758
22550796,P1_synthetic,0.692891
23334082,P2_synthetic,0.48673
23419041,P1_synthetic,0.853007
24184096,P2_synthetic,0.76395
24284049,P1_synthetic,0.89881
25050717,P2_synthetic,0.897396
25151082,P1_synthetic,0.819265
25934041,P2_synthetic,0.822584
26017422,P1_synthetic,0.634329
26833921,P2_synthetic,0.561251
26900684,P1_synthetic,0.385534
27751918,P2_synthetic,0.222087
27800572,P1_synthetic,0.136371
28667422,P2_synthetic,0
28717477,P1_synthetic,0
29600496,P2_synthetic,0
29650648,P1_synthetic,0
30533967,P2_synthetic,0.0855532
30617202,P1_synthetic,0
31467233,P2_synthetic,0.411775
31617762,P1_synthetic,0.227065
32384127,P2_synthetic,0.727767
32635031,P1_synthetic,0.519792
33300199,P2_synthetic,0.893194
33666840,P1_synthetic,0.774167
34200171,P2_synthetic,0.835542
34716791,P1_synthetic,0.896921
35083444,P2_synthetic,0.590749
35750099,P1_synthetic,0.840351
35950085,P2_synthetic,0.270479
