timestampMicros,bpm,envelopePeak,sceneId
2727411,69.8414,0.669694,Idle
2981450,69.81,0.643868,Idle
3232787,69.7617,0.623487,Idle
3485531,69.6958,0.624999,Idle
3738870,69.6126,0.623598,Idle
3992054,69.5128,0.619297,Idle
4245520,69.3965,0.612143,Idle
4498900,69.2644,0.602236,Idle
4754010,69.1163,0.589609,Idle
5005866,68.9557,0.574693,Idle
5259907,68.7803,0.557377,Idle
5514075,68.5922,0.537997,Idle
5765736,68.3946,0.517031,Idle
6019216,68.1853,0.494398,Idle
6272464,67.967,0.47056,Idle
6525708,67.7408,0.445808,Idle
6779014,67.508,0.420455,Idle
