timestampMicros,bpm,envelopePeak,sceneId
726666,69.4915,0.758271,Idle
980428,69.591,0.762311,Idle
1232704,69.6752,0.761309,Idle
1486211,69.7442,0.755476,Idle
1739515,69.7971,0.745121,Idle
1992586,69.8333,0.730644,Idle
2247192,69.8526,0.712375,Idle
2501758,69.8545,0.690919,Idle
2768338,69.8375,0.665657,Idle
3034963,69.8012,0.638222,Idle
3301593,69.7454,0.624186,Idle
3552171,69.6756,0.624914,Idle
3818859,69.5829,0.622551,Idle
4085228,69.4719,0.616995,Idle
4351552,69.3431,0.608326,Idle
4618154,69.197,0.596655,Idle
4868187,69.0452,0.583137,Idle
5134778,68.8683,0.566178,Idle
5384803,68.6894,0.548096,Idle
5651520,68.4856,0.526749,Idle
5918104,68.27,0.50359,Idle
6168168,68.0579,0.480506,Idle
6434733,67.8229,0.454785,Idle
6684796,67.5953,0.429934,Idle
6951406,67.3465,0.403028,Idle
7218076,67.093,0.377207,Idle
7468079,66.8525,0.383827,Idle
7734704,66.5948,0.392884,Idle
7984832,66.3532,0.402852,Idle
8251402,66.0978,0.436286,Idle
8518020,65.846,0.470434,Idle
8768084,65.6148,0.500733,Idle
9034724,65.3751,0.530463,Idle
9284727,65.1584,0.555305,Idle
9551400,64.9372,0.577968,Idle
9801486,64.7405,0.595152,Idle
10068053,64.5439,0.608718,Idle
10318227,64.3727,0.616707,Idle
10584663,64.206,0.619975,Idle
10851269,64.0565,0.617758,Idle
11101278,63.933,0.610738,Idle
11351508,63.8266,0.599072,Idle
11617883,63.733,0.581831,Idle
11867978,63.6642,0.561475,Idle
12134614,63.612,0.535818,Idle
12384633,63.5833,0.508585,Idle
12651216,63.5746,0.47682,Idle
12901284,63.5873,0.445126,Idle
13167882,63.623,0.431314,Idle
13417904,63.6773,0.422155,Idle
13684543,63.7572,0.413463,Idle
13951166,63.8595,0.406333,Idle
14217792,63.9836,0.425778,Idle
14467836,64.1192,0.450712,Idle
14717882,64.2727,0.475005,Idle
14984441,64.4553,0.499851,Idle
15251081,64.6563,0.523268,Idle
15501172,64.8606,0.543627,Idle
15767824,65.0938,0.563326,Idle
16034434,65.3415,0.580675,Idle
16301075,65.6021,0.595427,Idle
16551101,65.8568,0.606711,Idle
16801122,66.12,0.61538,Idle
17067662,66.4083,0.621621,Idle
17317672,66.6842,0.624581,Idle
17584323,66.9826,0.624609,Idle
17834381,67.2645,0.6217,Idle
18101010,67.5655,0.622814,Idle
18367636,67.8648,0.647569,Idle
18617680,68.1423,0.669159,Idle
18884289,68.4328,0.689814,Idle
19134376,68.6985,0.706417,Idle
19400972,68.9726,0.720606,Idle
19667598,69.2356,0.730658,Idle
19917770,69.4704,0.735929,Idle
20216604,69.7338,0.736529,Idle
20467561,69.939,0.732,Idle
20734286,70.1395,0.722017,Idle
20984337,70.3098,0.707807,Idle
21250867,70.471,0.687591,Idle
21500871,70.6023,0.664072,Idle
21767495,70.7199,0.63446,Idle
22034211,70.8136,0.606628,Idle
22300804,70.8825,0.592141,Idle
22550844,70.9241,0.574162,Idle
22817438,70.9434,0.550745,Idle
23067481,70.9378,0.525285,Idle
23317488,70.9092,0.496988,Idle
23568652,70.8572,0.4663,Idle
23818676,70.7826,0.434145,Idle
24085163,70.6783,0.398869,Idle
24351684,70.5489,0.363377,Idle
24617627,70.3955,0.328594,Idle
24884236,70.2182,0.3,Idle
25150759,70.0186,0.3,Start
25417380,69.7977,0.3,Start
25667383,69.5724,0.3,Start
25934067,69.3142,0.3,Start
26200686,69.0391,0.3,Start
26467363,68.7488,0.3,Start
26734021,68.4453,0.3,Start
27000686,68.1303,0.309064,Start
27267310,67.8062,0.334351,Start
27517327,67.4956,0.358928,Start
27783976,67.1593,0.385704,Start
28050676,66.8201,0.412691,Start
28317307,66.4802,0.439488,Start
28583955,66.1419,0.46572,Start
28850583,65.8074,0.491004,Start
29117241,65.4789,0.545508,Start
29367241,65.1784,0.59922,Start
29617252,64.887,0.651777,Start
29883891,64.5882,0.705492,Start
30150630,64.3036,0.755729,Start
30417214,64.0356,0.801394,Start
30683868,63.7857,0.84156,Start
30950510,63.5558,0.875354,Start
31217150,63.3475,0.902037,Start
31467162,63.1732,0.920063,Start
31733797,63.0109,0.931403,Start
31983809,62.882,0.934388,Start
32233821,62.7764,0.929861,Start
32483823,62.6949,0.917855,Start
32750475,62.6352,0.896994,Start
33017096,62.6041,0.868182,Start
33283724,62.6019,0.831948,Start
