timestampMicros,label,intensity
1743734,P1_synthetic,0.826076
1743734,P2_synthetic,0.593242
2596958,P2_synthetic,0.277988
2625081,P1_synthetic,0.899692
3458971,P2_synthetic,0.00943565
3500197,P1_synthetic,0.84423
4335578,P2_synthetic,0
4368795,P1_synthetic,0.676453
5236397,P1_synthetic,0.43911
5236397,P2_synthetic,0.00680536
6101535,P1_synthetic,0.192562
6151520,P2_synthetic,0.293356
6984827,P1_synthetic,0
7068149,P2_synthetic,0.629203
7884779,P1_synthetic,0
8001469,P2_synthetic,0.862288
8801903,P1_synthetic,0
8934982,P2_synthetic,0.875708
9734791,P1_synthetic,0.122513
9868633,P2_synthetic,0.662974
10701899,P1_synthetic,0.388714
10814826,P2_synthetic,0.320538
11701398,P1_synthetic,0.666496
11718076,P2_synthetic,0.0274611
12611360,P2_synthetic,0
12713747,P1_synthetic,0.857268
13484782,P2_synthetic,0
13751221,P1_synthetic,0.890956
14351612,P2_synthetic,0.24497
14801203,P1_synthetic,0.746656
15201234,P2_synthetic,0.559825
15834541,P1_synthetic,0.480435
16034524,P2_synthetic,0.80777
16851383,P1_synthetic,0.190075
16868035,P2_synthetic,0.899968
17684457,P2_synthetic,0.804921
17851236,P1_synthetic,0
18501222,P2_synthetic,0.561095
18834443,P1_synthetic,0
19317753,P2_synthetic,0.258163
19784418,P1_synthetic,0
20134363,P2_synthetic,0.00729841
20717719,P1_synthetic,0.184092
20951030,P2_synthetic,0
21617675,P1_synthetic,0.439942
21767685,P2_synthetic,0
22500944,P1_synthetic,0.680951
22600982,P2_synthetic,0.215276
23367611,P1_synthetic,0.846436
23434268,P2_synthetic,0.523645
24234208,P1_synthetic,0.899603
24284202,P2_synthetic,0.788766
25100846,P1_synthetic,0.827089
25150830,P2_synthetic,0.899823
25967456,P1_synthetic,0.647138
26034126,P2_synthetic,0.801233
26850780,P1_synthetic,0.400128
26934137,P2_synthetic,0.525062
27750795,P1_synthetic,0.148852
27850752,P2_synthetic,0.187791
28667416,P1_synthetic,0
28767339,P2_synthetic,0
29600721,P1_synthetic,0
29700644,P2_synthetic,0
30567325,P1_synthetic,0
30633981,P2_synthetic,0.115734
31550663,P1_synthetic,0.208788
31567279,P2_synthetic,0.449413
32483872,P2_synthetic,0.755211
32567245,P1_synthetic,0.500453
33400599,P2_synthetic,0.897999
33600536,P1_synthetic,0.761024
34300518,P2_synthetic,0.815734
34650470,P1_synthetic,0.894398
35183796,P2_synthetic,0.555266
35683766,P1_synthetic,0.849207
36050447,P2_synthetic,0.234339
36717059,P1_synthetic,0.644817
36900376,P2_synthetic,0
37717062,P1_synthetic,0.363367
37733714,P2_synthetic,0
38566979,P2_synthetic,0.00634792
38700345,P1_synthetic,0.0979828
39383607,P2_synthetic,0.256695
39650323,P1_synthetic,0
40200250,P2_synthetic,0.559684
40583570,P1_synthetic,0
41016878,P2_synthetic,0.804015
41483518,P1_synthetic,0.0194903
41833467,P2_synthetic,0.899949
42366810,P1_synthetic,0.229417
42650659,P2_synthetic,0.812138
43250069,P1_synthetic,0.483876
43467244,P2_synthetic,0.572959
44116763,P1_synthetic,0.712669
44300095,P2_synthetic,0.264346
44983421,P1_synthetic,0.862789
45133339,P2_synthetic,0.00740018
45850035,P1_synthetic,0.89648
45983340,P2_synthetic,0
46733314,P1_synthetic,0.802402
46849982,P2_synthetic,0
47633489,P1_synthetic,0.598728
47733484,P2_synthetic,0.262753
48550146,P1_synthetic,0.336422
48633185,P2_synthetic,0.594852
49483216,P1_synthetic,0.0881968
49549873,P2_synthetic,0.843658
50450309,P1_synthetic,0
50466998,P2_synthetic,0.888784
51399749,P2_synthetic,0.704696
51433892,P1_synthetic,0
52333161,P2_synthetic,0.37576
52449735,P1_synthetic,0.0655115
53266380,P2_synthetic,0.058396
53483022,P1_synthetic,0.335997
54183049,P2_synthetic,0
54533024,P1_synthetic,0.633499
55099619,P2_synthetic,0
55566325,P1_synthetic,0.8434
55999638,P2_synthetic,0.238655
56599571,P1_synthetic,0.896159
56882956,P2_synthetic,0.565542
57599509,P1_synthetic,0.77951
57749537,P2_synthetic,0.818247
58582808,P1_synthetic,0.541335
58599511,P2_synthetic,0.899072
59432821,P2_synthetic,0.78586
59532806,P1_synthetic,0.267033
60266124,P2_synthetic,0.525267
60466124,P1_synthetic,0.0360812
61082736,P2_synthetic,0.222697
61366119,P1_synthetic,0
61899421,P2_synthetic,0
62249345,P1_synthetic,0
62715996,P2_synthetic,0
63132616,P1_synthetic,0.0531797
63532664,P2_synthetic,0
63999312,P1_synthetic,0.271695
64349290,P2_synthetic,0.24456
64865965,P1_synthetic,0.52248
65165898,P2_synthetic,0.547572
65729507,P1_synthetic,0.741788
65997303,P2_synthetic,0.799757
66614130,P1_synthetic,0.877573
66831526,P2_synthetic,0.899941
67497451,P1_synthetic,0.888371
67680494,P2_synthetic,0.805536
68413924,P1_synthetic,0.765081
68547390,P2_synthetic,0.544098
69346488,P1_synthetic,0.534815
69430328,P2_synthetic,0.217612
70297641,P1_synthetic,0.260182
70330987,P2_synthetic,0
71247254,P2_synthetic,0
71280020,P1_synthetic,0.0216969
72164392,P2_synthetic,0.0753303
72297586,P1_synthetic,0
73097116,P2_synthetic,0.398279
73330466,P1_synthetic,0
74030228,P2_synthetic,0.722157
74364038,P1_synthetic,0.169405
74963611,P2_synthetic,0.893052
75397637,P1_synthetic,0.462496
75880687,P2_synthetic,0.832769
76431209,P1_synthetic,0.73342
76797167,P2_synthetic,0.573887
77447508,P1_synthetic,0.88491
77697425,P2_synthetic,0.24101
78430872,P1_synthetic,0.873188
78580631,P2_synthetic,0
79380336,P1_synthetic,0.716876
79447452,P2_synthetic,0
80298087,P2_synthetic,0.0220278
80315164,P1_synthetic,0.469533
81130774,P2_synthetic,0.286377
81231701,P1_synthetic,0.206832
81964164,P2_synthetic,0.594307
82131136,P1_synthetic,0.00134513
82780951,P2_synthetic,0.824736
83014556,P1_synthetic,0
83597247,P2_synthetic,0.89911
83880412,P1_synthetic,0
84397703,P2_synthetic,0.794007
84747367,P1_synthetic,0.0823979
85213798,P2_synthetic,0.54405
85614297,P1_synthetic,0.309935
86030707,P2_synthetic,0.240958
86497570,P1_synthetic,0.564666
86847162,P2_synthetic,0
87380800,P1_synthetic,0.776394
87680914,P2_synthetic,0
88281357,P1_synthetic,0.890842
88514459,P2_synthetic,0
89214489,P1_synthetic,0.868963
89364683,P2_synthetic,0.250298
90164526,P1_synthetic,0.706885
90231105,P2_synthetic,0.57108
91113790,P2_synthetic,0.824677
91147401,P1_synthetic,0.44287
92013651,P2_synthetic,0.896256
92164346,P1_synthetic,0.156318
92930224,P2_synthetic,0.74346
93197814,P1_synthetic,0
93847200,P2_synthetic,0.432897
94247361,P1_synthetic,0
94780976,P2_synthetic,0.102115
95280690,P1_synthetic,0.0380414
95714374,P2_synthetic,0
96315075,P1_synthetic,0.298535
96647638,P2_synthetic,0
97330473,P1_synthetic,0.589936
97564073,P2_synthetic,0.203031
98314494,P1_synthetic,0.811113
98464756,P2_synthetic,0.53539
99281399,P1_synthetic,0.899603
99364548,P2_synthetic,0.807476
100214614,P1_synthetic,0.837325
100248078,P2_synthetic,0.899423
101114371,P2_synthetic,0.782029
101131677,P1_synthetic,0.652002
101964323,P2_synthetic,0.513364
102015940,P1_synthetic,0.405468
102797168,P2_synthetic,0.205637
102897253,P1_synthetic,0.158257
103630583,P2_synthetic,0
103764238,P1_synthetic,0
104447800,P2_synthetic,0
104630512,P1_synthetic,0
105263601,P2_synthetic,0.0137867
105497307,P1_synthetic,0
106064662,P2_synthetic,0.262469
106364641,P1_synthetic,0.114166
106880392,P2_synthetic,0.565049
107247532,P1_synthetic,0.354042
107698023,P2_synthetic,0.80755
108147563,P1_synthetic,0.610466
108514381,P2_synthetic,0.899999
109081018,P1_synthetic,0.8154
109347128,P2_synthetic,0.805327
110030490,P1_synthetic,0.899697
110180236,P2_synthetic,0.555908
111014536,P1_synthetic,0.828635
111031027,P2_synthetic,0.240633
111897258,P2_synthetic,0
112031241,P1_synthetic,0.610782
112780128,P2_synthetic,0
113063307,P1_synthetic,0.316104
113680250,P2_synthetic,0.0345343
114097405,P1_synthetic,0.050665
114597232,P2_synthetic,0.336035
115146311,P1_synthetic,0
115513902,P2_synthetic,0.666815
116179904,P1_synthetic,0
116447382,P2_synthetic,0.877064
117196458,P1_synthetic,0.136481
117380628,P2_synthetic,0.860608
118179763,P1_synthetic,0.410061
118313688,P2_synthetic,0.625402
119146750,P1_synthetic,0.676437
119230007,P2_synthetic,0.289306
120080517,P1_synthetic,0.852645
120146617,P2_synthetic,0.00391302
120991575,P1_synthetic,0.897781
121047581,P2_synthetic,0
121880286,P1_synthetic,0.808637
121930242,P2_synthetic,0.0138746
122763441,P1_synthetic,0.612978
122796783,P2_synthetic,0.286496
123630096,P1_synthetic,0.366537
123646754,P2_synthetic,0.600163
124480021,P2_synthetic,0.831242
124496659,P1_synthetic,0.128538
125313335,P2_synthetic,0.897617
125363326,P1_synthetic,0
126129944,P2_synthetic,0.77807
126229973,P1_synthetic,0
126946603,P2_synthetic,0.519645
127113249,P1_synthetic,0
127763233,P2_synthetic,0.21728
128013281,P1_synthetic,0.155713
128579857,P2_synthetic,0
128946522,P1_synthetic,0.417742
129396541,P2_synthetic,0
129896550,P1_synthetic,0.678703
130213160,P2_synthetic,0.00212604
130879817,P1_synthetic,0.859684
131046456,P2_synthetic,0.256096
131879753,P1_synthetic,0.891865
131879753,P2_synthetic,0.565031
132729724,P2_synthetic,0.81448
132913045,P1_synthetic,0.753655
133596395,P2_synthetic,0.899103
133946314,P1_synthetic,0.490116
134479619,P2_synthetic,0.77396
134996309,P1_synthetic,0.190191
135379666,P2_synthetic,0.482762
136029613,P1_synthetic,0
136296266,P2_synthetic,0.149468
137046685,P1_synthetic,0
137213559,P2_synthetic,0
138029395,P1_synthetic,0
138146485,P2_synthetic,0
138996686,P1_synthetic,0.219963
139079544,P2_synthetic,0.152353
139929918,P1_synthetic,0.488331
140012835,P2_synthetic,0.492232
140845967,P1_synthetic,0.727235
140929614,P2_synthetic,0.784341
141745919,P1_synthetic,0.872885
141831674,P2_synthetic,0.899952
142629832,P1_synthetic,0.891353
142729990,P2_synthetic,0.793931
143496705,P1_synthetic,0.784549
143613434,P2_synthetic,0.51944
144363428,P1_synthetic,0.580992
144480080,P2_synthetic,0.199669
145229692,P1_synthetic,0.332027
145329815,P2_synthetic,0
146095899,P1_synthetic,0.100161
146163297,P2_synthetic,0
146980141,P1_synthetic,0
146980141,P2_synthetic,0.0262438
147796686,P2_synthetic,0.286676
147880172,P1_synthetic,0
148613806,P2_synthetic,0.588926
148796626,P1_synthetic,0.00263333
149430766,P2_synthetic,0.821668
149747259,P1_synthetic,0.222718
150247204,P2_synthetic,0.899418
150730884,P1_synthetic,0.505683
151063357,P2_synthetic,0.793878
151730177,P1_synthetic,0.757827
151880285,P2_synthetic,0.543548
152713403,P2_synthetic,0.234682
152763812,P1_synthetic,0.892914
153546344,P2_synthetic,0
153797081,P1_synthetic,0.853245
154397154,P2_synthetic,0
154847108,P1_synthetic,0.648713
155263722,P2_synthetic,0.0140977
155880825,P1_synthetic,0.358002
156147276,P2_synthetic,0.293094
156897240,P1_synthetic,0.0861095
157047011,P2_synthetic,0.623284
157897105,P1_synthetic,0
157963265,P2_synthetic,0.857151
158863906,P1_synthetic,0
158879832,P2_synthetic,0.881338
159796869,P1_synthetic,0.053151
159813569,P2_synthetic,0.679294
160713838,P1_synthetic,0.285922
160747083,P2_synthetic,0.344521
161613947,P1_synthetic,0.54603
161679648,P2_synthetic,0.036363
162497308,P1_synthetic,0.763226
162596913,P2_synthetic,0
163363619,P1_synthetic,0.88435
163497129,P2_synthetic,0
164230875,P1_synthetic,0.883644
164397235,P2_synthetic,0.262692
165097063,P1_synthetic,0.761312
165280321,P2_synthetic,0.58901
165963642,P1_synthetic,0.548067
166147467,P2_synthetic,0.831577
166848067,P1_synthetic,0.292473
166996997,P2_synthetic,0.89691
167746975,P1_synthetic,0.0618942
167830014,P2_synthetic,0.769461
168647107,P2_synthetic,0.506859
168663883,P1_synthetic,0
169462755,P2_synthetic,0.205467
169613812,P1_synthetic,0
170280260,P2_synthetic,0
170597322,P1_synthetic,0.0659949
171081100,P2_synthetic,0
171597347,P1_synthetic,0.327004
171896973,P2_synthetic,0.00630185
172613424,P1_synthetic,0.616532
172713765,P2_synthetic,0.256682
173530678,P2_synthetic,0.559768
173647153,P1_synthetic,0.834362
174361369,P2_synthetic,0.807167
174694725,P1_synthetic,0.897762
175195736,P2_synthetic,0.899976
175730654,P1_synthetic,0.782205
176046784,P2_synthetic,0.797561
176747122,P1_synthetic,0.53601
176913667,P2_synthetic,0.531234
177747152,P1_synthetic,0.247696
177797285,P2_synthetic,0.204983
178696466,P2_synthetic,0
178713777,P1_synthetic,0.0162276
179613545,P2_synthetic,0
179664337,P1_synthetic,0
180530456,P2_synthetic,0.0855596
180580517,P1_synthetic,0
181466360,P2_synthetic,0.412778
181480249,P1_synthetic,0.0981219
182363324,P1_synthetic,0.334387
182396587,P2_synthetic,0.732297
183230099,P1_synthetic,0.583349
183330391,P2_synthetic,0.895125
184097064,P1_synthetic,0.786207
184247529,P2_synthetic,0.825801
184963870,P1_synthetic,0.891825
185163714,P2_synthetic,0.561184
185830547,P1_synthetic,0.873678
186063389,P2_synthetic,0.228492
186714557,P1_synthetic,0.732587
186947906,P2_synthetic,0
187613783,P1_synthetic,0.500157
187814573,P2_synthetic,0
188530599,P1_synthetic,0.235777
188663786,P2_synthetic,0.0307757
189480881,P1_synthetic,0.0112838
189497253,P2_synthetic,0.299522
190330495,P2_synthetic,0.606585
190447515,P1_synthetic,0
191147337,P2_synthetic,0.831665
191447258,P1_synthetic,0
191964185,P2_synthetic,0.898112
192464096,P1_synthetic,0.157729
192780972,P2_synthetic,0.781519
193497215,P1_synthetic,0.449188
193597431,P2_synthetic,0.52486
194414086,P2_synthetic,0.222289
194546725,P1_synthetic,0.726864
195230631,P2_synthetic,0
195580333,P1_synthetic,0.884003
196063672,P2_synthetic,0
196596901,P1_synthetic,0.871201
196897168,P2_synthetic,0.00648412
197597301,P1_synthetic,0.700402
197747031,P2_synthetic,0.268956
198562939,P1_synthetic,0.439762
198613810,P2_synthetic,0.589338
199496596,P2_synthetic,0.8347
199513611,P1_synthetic,0.170649
200397135,P2_synthetic,0.893438
200430146,P1_synthetic,0
201313892,P2_synthetic,0.728701
201330501,P1_synthetic,0
202213551,P1_synthetic,0
202229761,P2_synthetic,0.413399
203080668,P1_synthetic,0.126687
203163448,P2_synthetic,0.0866934
203947143,P1_synthetic,0.36431
204096142,P2_synthetic,0
204813365,P1_synthetic,0.61084
205030639,P2_synthetic,0
205680006,P1_synthetic,0.804451
205947876,P2_synthetic,0.221556
206565141,P1_synthetic,0.896939
206863735,P2_synthetic,0.55995
207463747,P1_synthetic,0.857563
207764038,P2_synthetic,0.821934
208380154,P1_synthetic,0.690405
208647137,P2_synthetic,0.897526
209330279,P1_synthetic,0.431928
209515987,P2_synthetic,0.764264
210297522,P1_synthetic,0.159438
210363530,P2_synthetic,0.4881
211197126,P2_synthetic,0.181884
211296555,P1_synthetic,0
212029734,P2_synthetic,0
212314263,P1_synthetic,0
212847374,P2_synthetic,0
213347590,P1_synthetic,0.0225945
213663826,P2_synthetic,0.0309354
214396717,P1_synthetic,0.280359
214479849,P2_synthetic,0.293321
215296080,P2_synthetic,0.594905
215430886,P1_synthetic,0.57771
216113460,P2_synthetic,0.825196
216447623,P1_synthetic,0.809066
216930032,P2_synthetic,0.899051
217446837,P1_synthetic,0.899803
217763874,P2_synthetic,0.785513
218413757,P1_synthetic,0.829484
218597455,P2_synthetic,0.524637
219363562,P1_synthetic,0.629831
219446765,P2_synthetic,0.210623
220280251,P1_synthetic,0.370693
220313818,P2_synthetic,0
221180213,P1_synthetic,0.123848
221197152,P2_synthetic,0
222064227,P1_synthetic,0
222096920,P2_synthetic,0.057383
222930403,P1_synthetic,0
223012895,P2_synthetic,0.367882
223795978,P1_synthetic,0
223930143,P2_synthetic,0.693491
224662893,P1_synthetic,0.151951
224863927,P2_synthetic,0.88574
225530284,P1_synthetic,0.394162
