timestampMicros,label,intensity
1951363,P1_synthetic,0.854639
1951363,P2_synthetic,0.51898
2807881,P2_synthetic,0.202738
2834924,P1_synthetic,0.898081
3675452,P2_synthetic,0
3701241,P1_synthetic,0.814234
4555033,P2_synthetic,0
4568474,P1_synthetic,0.626013
5435185,P1_synthetic,0.381009
5448687,P2_synthetic,0.0610599
6302146,P1_synthetic,0.140721
6355515,P2_synthetic,0.369456
7182172,P1_synthetic,0
7277273,P2_synthetic,0.696137
8076279,P1_synthetic,0
8209147,P2_synthetic,0.88634
8996675,P1_synthetic,0
9144302,P2_synthetic,0.845598
9943309,P1_synthetic,0.175186
10076658,P2_synthetic,0.593316
10917826,P1_synthetic,0.451779
11001119,P2_synthetic,0.252208
11901062,P2_synthetic,0
11918291,P1_synthetic,0.717889
12801050,P2_synthetic,0
12934353,P1_synthetic,0.879494
13684389,P2_synthetic,0.0349936
13967649,P1_synthetic,0.875073
