timestampMicros,bpm,envelopePeak,sceneId
3570015,69.67,0.579536,Idle
3834861,69.5767,0.550123,Idle
4085109,69.472,0.522932,Idle
4351636,69.3431,0.495218,Idle
4601660,69.2066,0.470892,Idle
4868109,69.0452,0.447233,Idle
5118134,68.8798,0.42753,Idle
5368170,68.7017,0.410535,Idle
5634779,68.4988,0.395629,Idle
5884839,68.2975,0.384797,Idle
6151327,68.0725,0.376665,Idle
6401474,67.8527,0.372201,Idle
6668133,67.6106,0.370697,Idle
6934864,67.3621,0.372342,Idle
7184952,67.1247,0.376485,Idle
7451534,66.8685,0.383329,Idle
7717952,66.611,0.392263,Idle
7968403,66.3691,0.402162,Idle
8234766,66.1136,0.413822,Idle
8501276,65.8616,0.426164,Idle
8751871,65.6296,0.437937,Idle
9017880,65.39,0.450151,Idle
9267988,65.1726,0.460968,Idle
9534443,64.9509,0.471384,Idle
9784524,64.7535,0.4798,Idle
10034559,64.5678,0.486639,Idle
10301178,64.3839,0.491977,Idle
11347972,63.828,0.491525,Idle
11603548,63.7375,0.486425,Idle
11867811,63.6643,0.479436,Idle
12117862,63.6147,0.471482,Idle
12384443,63.5833,0.461912,Idle
12651082,63.5746,0.451618,Idle
12901152,63.5873,0.441708,Idle
13167737,63.623,0.431319,Idle
13434365,63.6816,0.421581,Idle
13684421,63.7572,0.413467,Idle
13951161,63.8595,0.406333,Idle
14217753,63.9835,0.401189,Idle
14484307,64.1287,0.398408,Idle
14734310,64.2834,0.398232,Idle
15405370,64.7806,0.41081,Idle
15667887,65.0046,0.421171,Idle
15934305,65.2468,0.434783,Idle
16200965,65.5028,0.451379,Idle
16467620,65.7708,0.470702,Idle
16734347,66.049,0.492421,Idle
17000965,66.3355,0.516098,Idle
17267547,66.6285,0.541239,Idle
17517574,66.9076,0.565652,Idle
17767576,67.1891,0.590352,Idle
18034212,67.4901,0.616409,Idle
18300865,67.7901,0.641513,Idle
18550909,68.0686,0.66358,Idle
18800934,68.3427,0.683656,Idle
19067555,68.6282,0.702273,Idle
19334208,68.905,0.717421,Idle
19600842,69.1709,0.728555,Idle
19850854,69.4088,0.734932,Idle
20117795,69.6489,0.737039,Idle
20384131,69.8725,0.734025,Idle
20650750,70.0788,0.72572,Idle
20900759,70.2548,0.713076,Idle
21167398,70.4228,0.694474,Idle
21417409,70.5607,0.672398,Idle
21684035,70.6856,0.644207,Idle
21950782,70.7869,0.611623,Idle
22217414,70.8637,0.575213,Idle
22484079,70.9152,0.535608,Idle
22750714,70.941,0.493554,Idle
23017375,70.9408,0.44986,Idle
23284027,70.9143,0.40541,Idle
23550685,70.8617,0.361123,Idle
23817308,70.7831,0.317949,Idle
24067331,70.6861,0.279311,Idle
24333962,70.5583,0.240957,Idle
24583982,70.4162,0.208439,Idle
24850618,70.2419,0.178223,Idle
25100906,70.0576,0.15471,Idle
25367852,69.8403,0.135435,Idle
25633958,69.6035,0.122718,Idle
25884177,69.3638,0.117056,Idle
26134260,69.1091,0.117737,Idle
26400871,68.8225,0.125583,Idle
26667244,68.5224,0.140755,Idle
26933867,68.2102,0.163129,Idle
27184457,67.9078,0.190437,Idle
27450466,67.5791,0.225651,Idle
27700486,67.265,0.264075,Idle
27950492,66.9477,0.30705,Idle
28200515,66.629,0.35389,Idle
28451085,66.3101,0.403931,Idle
28717089,65.9742,0.459503,Idle
28967117,65.6629,0.513095,Idle
29233775,65.3378,0.570629,Idle
29500413,65.0219,0.62742,Idle
29750432,64.7361,0.678975,Idle
30017043,64.4442,0.731074,Idle
30283693,64.1677,0.779153,Idle
30550355,63.9084,0.822194,Idle
30800357,63.6827,0.857154,Idle
31066979,63.4621,0.887922,Idle
31317038,63.2754,0.910076,Idle
31583700,63.0992,0.926041,Idle
31850343,62.948,0.933725,Idle
32100631,62.8297,0.933209,Idle
32367143,62.7299,0.924382,Idle
32617229,62.6615,0.908439,Idle
32883575,62.616,0.883575,Idle
33133627,62.5995,0.853222,Idle
33400266,62.61,0.813949,Idle
33650377,62.6463,0.771283,Idle
33916854,62.7131,0.720451,Idle
34166926,62.8018,0.668566,Idle
34433551,62.9237,0.609816,Idle
34700198,63.0732,0.548652,Idle
34950233,63.2376,0.490184,Idle
35216883,63.4379,0.42781,Idle
35483489,63.6626,0.366633,Idle
35733493,63.8943,0.311421,Idle
36000102,64.1624,0.255941,Idle
36266790,64.4505,0.205024,Idle
36533428,64.7568,0.159693,Idle
36783493,65.0588,0.123031,Idle
37050121,65.3946,0.0908961,Idle
37300161,65.7206,0.0678115,Idle
37566743,66.0777,0.0511474,Idle
37816755,66.4197,0.0432251,Idle
38066769,66.7664,0.0428666,Idle
38333370,67.1392,0.0507751,Idle
38583380,67.4894,0.0657821,Idle
38833435,67.8382,0.0878266,Idle
39100075,68.2063,0.118594,Idle
39366821,68.5682,0.156214,Idle
39633423,68.921,0.199845,Idle
39900049,69.2626,0.248592,Idle
40166695,69.5907,0.30144,Idle
40433383,69.9031,0.357305,Idle
40683399,70.1797,0.411396,Idle
40950023,70.4556,0.469807,Idle
