timestampMicros,label,intensity
3748043,P1_synthetic,0.806413
3748043,P2_synthetic,0
3831130,P1_detected,0.2
3831130,P2_detected,0.2
5324399,P1_fallback,0.317672
5710910,P2_fallback,0.2
6311310,P1_fallback,0.312942
6350905,P2_fallback,0.835523
7311420,P1_fallback,0.323745
7472156,P2_fallback,0.218126
8324403,P1_fallback,0.586901
8578534,P2_fallback,1
8591108,P1_fallback,0.304789
9311022,P1_fallback,0.371031
10310986,P1_fallback,0.251731
10405028,P1_fallback,0.220164
11310941,P1_fallback,0.529795
11405339,P1_fallback,0.945435
11898672,P1_fallback,1
11937684,P2_detected,1
12430989,P2_detected,0.896058
12604980,P1_detected,0.634878
12937953,P2_detected,0.275842
13444892,P2_detected,0.685428
13938016,P2_detected,0.322655
14124592,P1_fallback,0.6
14484100,P2_fallback,0.33898
14510895,P1_fallback,0.486888
15084138,P2_detected,1
15897670,P2_detected,0.80758
16031483,P1_fallback,0.389716
16110802,P1_fallback,0.685236
16444419,P2_detected,0.403822
17031612,P2_detected,0.383181
17604772,P2_detected,0.396795
17632047,P1_fallback,0.2
18164758,P2_fallback,0.574428
18902682,P1_fallback,0.2
19501217,P2_fallback,0.358106
19984458,P1_fallback,0.318936
20537622,P2_fallback,1
20584336,P1_fallback,0.270596
21451023,P1_fallback,0.480488
22417783,P1_fallback,0.798382
22717658,P2_fallback,1
23034233,P1_fallback,0.599984
23984287,P1_fallback,0.6
24134264,P1_fallback,1
24217616,P2_fallback,1
25134193,P1_fallback,0.212947
25234240,P2_fallback,1
25750814,P2_detected,1
26650841,P1_detected,0.534158
26684203,P1_fallback,0.288923
27034207,P2_detected,1
27584186,P2_detected,1
27684082,P1_detected,0.44434
28167417,P2_detected,1
28750788,P1_detected,0.841789
29883975,P1_detected,1
30684002,P1_detected,0.406635
31283972,P1_detected,1
32134090,P1_detected,1
32217228,P2_detected,0.462952
33650734,P1_detected,0.6
34133977,P1_fallback,0.695971
34467195,P2_fallback,1
34983906,P2_detected,0.683161
35650428,P1_fallback,0.6
36667203,P1_fallback,0.27641
36850378,P2_fallback,1
37300349,P1_fallback,0.33839
37767091,P2_fallback,1
37850429,P1_fallback,1
38567043,P1_detected,0.46279
38833691,P2_detected,1
39367070,P2_detected,1
39900380,P2_detected,1
40083953,P1_fallback,0.2
40933554,P1_fallback,0.2
41750319,P2_fallback,1
41817156,P1_fallback,0.2
42250322,P2_fallback,1
42483770,P1_fallback,0.395048
42766926,P2_fallback,1
43100241,P1_fallback,0.2
43566855,P1_fallback,0.313271
44928177,P1_fallback,0.502166
44928177,P2_fallback,1
44928177,P2_fallback,1
45319311,P1_fallback,0.291261
46031133,P1_fallback,0.273289
46630741,P1_fallback,0.209131
47043980,P1_fallback,0.309487
47537791,P2_fallback,1
47911027,P1_fallback,0.2
48790654,P1_fallback,0.2
49149778,P2_fallback,1
49649637,P1_fallback,0.270241
50532962,P1_fallback,0.265991
50599615,P1_fallback,0.377388
51399590,P1_fallback,0.223157
51932907,P2_fallback,1
52266213,P1_fallback,0.231908
53149501,P1_fallback,0.441498
53999452,P1_fallback,0.397549
54882757,P1_fallback,0.553394
55082753,P2_fallback,1
55282768,P1_fallback,1
55899378,P1_fallback,0.431603
56166056,P2_fallback,1
56616972,P1_fallback,0.59987
57016011,P2_fallback,1
57482637,P1_fallback,0.499466
57765995,P2_fallback,0.845008
58365976,P1_fallback,0.456974
58599246,P2_fallback,0.950969
59015971,P1_fallback,0.55171
