timestampMicros,bpm,envelopePeak,sceneId
2000118,69.8341,0.730155,Idle
2250181,69.8527,0.71214,Idle
2500354,69.8545,0.691045,Idle
2758722,69.8385,0.66661,Idle
3010951,69.8053,0.640763,Idle
3261660,69.755,0.613729,Idle
3512319,69.6878,0.585967,Idle
3775181,69.5993,0.556716,Idle
4035120,69.4942,0.52829,Idle
4302906,69.3679,0.500163,Idle
4568765,69.2253,0.473984,Idle
4819660,69.0757,0.451341,Idle
5069813,68.9128,0.431135,Idle
5336325,68.725,0.412541,Idle
5601621,68.5247,0.397296,Idle
5868288,68.3111,0.385419,Idle
6134870,68.0867,0.377066,Idle
6385577,67.8669,0.372395,Idle
6651527,67.6259,0.370696,Idle
6901601,67.3934,0.371975,Idle
7168155,67.1407,0.376134,Idle
7418168,66.9007,0.382348,Idle
7668184,66.6591,0.390455,Idle
7934793,66.4015,0.400764,Idle
8184846,66.1613,0.41157,Idle
8435274,65.9236,0.423072,Idle
8701853,65.6754,0.435595,Idle
8968186,65.4342,0.447912,Idle
9234778,65.201,0.459582,Idle
9501402,64.9778,0.470167,Idle
9751523,64.7789,0.478775,Idle
10001539,64.5916,0.485834,Idle
10268118,64.4059,0.491431,Idle
10518609,64.2458,0.494724,Idle
10814826,64.0759,0.496056,Idle
11068521,63.9482,0.494984,Idle
11334692,63.8332,0.491741,Idle
11584738,63.7435,0.486859,Idle
11834894,63.6722,0.480392,Idle
12101313,63.6173,0.472043,Idle
12351313,63.586,0.463149,Idle
12611360,63.5745,0.45318,Idle
12863038,63.584,0.443219,Idle
13128060,63.6162,0.432836,Idle
13385037,63.669,0.423312,Idle
13651413,63.7461,0.414467,Idle
13902632,63.8392,0.407495,Idle
14152766,63.9513,0.402238,Idle
14418337,64.0909,0.398858,Idle
14668383,64.2409,0.398037,Idle
14934634,64.4197,0.399934,Idle
15201235,64.6174,0.404885,Idle
15451336,64.8187,0.412402,Idle
15717893,65.049,0.423491,Idle
15984549,65.2941,0.437688,Idle
16234765,65.5362,0.453684,Idle
16501374,65.8054,0.473327,Idle
16751395,66.0671,0.493881,Idle
17018061,66.3541,0.517672,Idle
17284718,66.6476,0.542896,Idle
17551132,66.9453,0.568962,Start
17817775,67.2458,0.595299,Start
18067796,67.528,0.619637,Start
18317810,67.8091,0.64306,Start
18584456,68.1057,0.666401,Start
18851101,68.397,0.687397,Start
19101779,68.6643,0.704423,Start
19367709,68.939,0.719051,Start
19617727,69.1873,0.729114,Start
19876712,69.4327,0.735354,Start
20134364,69.6633,0.737003,Start
20384367,69.8727,0.73402,Start
20634369,70.0667,0.726384,Start
20884371,70.2438,0.714048,Start
21151042,70.4131,0.695764,Start
21417708,70.5608,0.672369,Start
21684306,70.6857,0.644176,Start
21934315,70.7814,0.613751,Start
22184332,70.8555,0.579918,Start
22450994,70.9102,0.540671,Start
22717614,70.9392,0.498881,Start
22967657,70.9428,0.458091,Start
23234263,70.9213,0.413721,Start
23484293,70.8773,0.372083,Start
23750951,70.8051,0.328539,Start
24017581,70.7072,0.286819,Start
24284202,70.584,0.247852,Start
24550852,70.4362,0.21253,Start
24817513,70.2648,0.181699,Start
25067526,70.0833,0.157553,Start
25334191,69.8688,0.137516,Start
25600880,69.6339,0.12393,Start
25867499,69.3803,0.117238,Start
26134137,69.1092,0.117736,Start
26384142,68.8409,0.124874,Start
26634155,68.5604,0.138475,Start
26900799,68.2495,0.159972,Start
27167438,67.9285,0.188397,Start
27434090,67.5996,0.223308,Start
27684197,67.2856,0.261426,Start
27950752,66.9474,0.307097,Start
28217424,66.6075,0.357178,Start
28484053,66.2683,0.410702,Start
28750688,65.9321,0.46665,Start
29000761,65.6215,0.520355,Start
29267453,65.2973,0.577867,Start
29533999,64.9829,0.634463,Start
29784033,64.6985,0.685727,Start
30050647,64.4085,0.737377,Start
30317307,64.134,0.784876,Start
30567326,63.8926,0.824741,Start
30833972,63.6537,0.861418,Start
31083976,63.4488,0.88964,Start
31334016,63.2635,0.911333,Start
31600650,63.0889,0.926779,Start
31867259,62.9393,0.933928,Start
32133940,62.8158,0.932572,Start
32400578,62.7193,0.922676,Start
32650616,62.6542,0.905761,Start
32917251,62.6123,0.879873,Start
33183924,62.5993,0.84634,Start
33450549,62.6153,0.805801,Start
33717225,62.6604,0.759017,Start
33983856,62.7344,0.706909,Start
34250514,62.837,0.650478,Start
34517180,62.9677,0.590836,Start
34783822,63.1256,0.529165,Start
35050480,63.3099,0.466673,Start
35317135,63.5195,0.4046,Start
35583788,63.7532,0.344175,Start
35833802,63.9927,0.290078,Start
36100442,64.2685,0.236191,Start
36367112,64.5637,0.187264,Start
36633722,64.8763,0.144269,Start
36900376,65.2044,0.108023,Start
37167038,65.5458,0.0792252,Start
37417039,65.876,0.0594757,Start
37683730,66.237,0.046502,Start
37933751,66.5815,0.0421147,Start
38200442,66.9531,0.0457713,Start
38466998,67.3264,0.0578995,Start
38733677,67.6994,0.0782136,Start
39000294,68.0692,0.106241,Start
39266952,68.4336,0.141376,Start
39516954,68.7681,0.180099,Start
39783585,69.1149,0.226734,Start
40033600,69.4287,0.274616,Start
40300278,69.7493,0.329117,Start
40566877,70.0529,0.386043,Start
40816886,70.3204,0.440616,Start
41083533,70.5856,0.498981,Start
41333560,70.8138,0.552847,Start
41600214,71.0336,0.608309,Start
