timestampMicros,label,intensity
824643,P2_synthetic,0.84327
916393,P1_synthetic,0.655389
1664839,P2_synthetic,0.620316
1809713,P1_synthetic,0.835855
2517966,P2_synthetic,0.307067
2701284,P1_synthetic,0.899978
3384611,P2_synthetic,0.0275434
3567907,P1_synthetic,0.834794
4267870,P2_synthetic,0
4434585,P1_synthetic,0.660217
5167833,P2_synthetic,0
5301164,P1_synthetic,0.4202
6084531,P2_synthetic,0.268829
6172026,P1_synthetic,0.173984
7001135,P2_synthetic,0.606466
7051353,P1_synthetic,0
7934349,P2_synthetic,0.85206
7951083,P1_synthetic,0
8868761,P1_synthetic,0
8868761,P2_synthetic,0.882799
9801677,P1_synthetic,0.138996
9801677,P2_synthetic,0.684099
10722590,P2_synthetic,0.355033
10767997,P1_synthetic,0.408046
11634260,P2_synthetic,0.0492661
11767579,P1_synthetic,0.682671
12534182,P2_synthetic,0
12784220,P1_synthetic,0.865215
13417482,P2_synthetic,0
13817711,P1_synthetic,0.886904
14284127,P2_synthetic,0.220994
14868300,P1_synthetic,0.732249
15136201,P2_synthetic,0.536411
15900849,P1_synthetic,0.461237
15967519,P2_synthetic,0.792637
16800698,P2_synthetic,0.899611
16917402,P1_synthetic,0.172709
17617359,P2_synthetic,0.819236
17917309,P1_synthetic,0
18433941,P2_synthetic,0.58489
18900671,P1_synthetic,0
19250683,P2_synthetic,0.282581
19850656,P1_synthetic,0
20067323,P2_synthetic,0.0234379
20767196,P1_synthetic,0.197234
20883892,P2_synthetic,0
21667241,P1_synthetic,0.454375
21700557,P2_synthetic,0
22517128,P2_synthetic,0.186288
22550435,P1_synthetic,0.692806
23352321,P2_synthetic,0.493494
23418492,P1_synthetic,0.852939
24200436,P2_synthetic,0.768146
24286883,P1_synthetic,0.898752
25067102,P2_synthetic,0.897987
25150443,P1_synthetic,0.819367
25952693,P2_synthetic,0.818784
26017073,P1_synthetic,0.634419
26850416,P2_synthetic,0.555353
26900375,P1_synthetic,0.385624
27766904,P2_synthetic,0.216818
27800274,P1_synthetic,0.136445
28683579,P2_synthetic,0
28716955,P1_synthetic,0
29616877,P2_synthetic,0
29650171,P1_synthetic,0
30550193,P2_synthetic,0.0903324
30616837,P1_synthetic,0
31483539,P2_synthetic,0.41792
31616811,P1_synthetic,0.226804
32400121,P2_synthetic,0.732297
32633415,P1_synthetic,0.519333
33316792,P2_synthetic,0.894184
33666971,P1_synthetic,0.774192
34216773,P2_synthetic,0.832434
34716813,P1_synthetic,0.896922
35099951,P2_synthetic,0.584982
35749967,P1_synthetic,0.840369
35969249,P2_synthetic,0.263515
36783265,P1_synthetic,0.627752
36816638,P2_synthetic,0.00359315
