timestampMicros,label,intensity
19714602,P1_synthetic,0
19714602,P2_synthetic,0.123131
20523374,P2_synthetic,0
20642927,P1_synthetic,0.164573
21336548,P2_synthetic,0
21550147,P1_synthetic,0.420227
22150883,P2_synthetic,0.0711392
22430436,P1_synthetic,0.663656
22977624,P2_synthetic,0.352856
23297527,P1_synthetic,0.836832
23817508,P2_synthetic,0.656573
24164790,P1_synthetic,0.9
24671695,P2_synthetic,0.862854
25031443,P1_synthetic,0.83729
25538375,P2_synthetic,0.88247
25898564,P1_synthetic,0.66445
26418633,P2_synthetic,0.699199
26779218,P1_synthetic,0.421054
27326617,P2_synthetic,0.378446
27672500,P1_synthetic,0.168911
28246305,P2_synthetic,0.0641259
28579590,P1_synthetic,0
29167011,P2_synthetic,0
29513823,P1_synthetic,0
30100056,P2_synthetic,0
30473685,P1_synthetic,0
31033555,P2_synthetic,0.250597
31460746,P1_synthetic,0.184763
31953751,P2_synthetic,0.590273
32473718,P1_synthetic,0.473517
32874947,P2_synthetic,0.842145
33501115,P1_synthetic,0.740306
33781455,P2_synthetic,0.890262
34541364,P1_synthetic,0.888631
34674847,P2_synthetic,0.721917
35541942,P2_synthetic,0.422847
35581725,P1_synthetic,0.861506
36395472,P2_synthetic,0.118566
36609189,P1_synthetic,0.671822
37235563,P2_synthetic,0
37609469,P1_synthetic,0.394805
38062766,P2_synthetic,0
38596936,P1_synthetic,0.122626
38889531,P2_synthetic,0.0921712
39556743,P1_synthetic,0
39703198,P2_synthetic,0.375153
40490977,P1_synthetic,0
40517568,P2_synthetic,0.667421
41331498,P2_synthetic,0.861926
41397270,P1_synthetic,0.00361559
42144861,P2_synthetic,0.887894
42291709,P1_synthetic,0.208939
42957755,P2_synthetic,0.736172
