timestampMicros,bpm,envelopePeak,sceneId
3628059,69.6511,0.573066,Idle
3881312,69.5585,0.545015,Idle
4134530,69.4494,0.517679,Idle
4388273,69.324,0.491541,Idle
4641115,69.1837,0.46723,Idle
4894975,69.0281,0.444994,Idle
5148176,68.8591,0.42534,Idle
5401429,68.6771,0.408491,Idle
5654636,68.4832,0.394656,Idle
5908295,68.2781,0.38394,Idle
6161978,68.0633,0.376413,Idle
6414474,67.841,0.372051,Idle
6668093,67.6107,0.370697,Idle
6921819,67.3744,0.372193,Idle
7174676,67.1345,0.376269,Idle
7428552,66.8907,0.38265,Idle
7681392,66.6463,0.390929,Idle
7934494,66.4017,0.400752,Idle
8188478,66.1578,0.411733,Idle
8441156,65.9181,0.423347,Idle
8694798,65.6819,0.435264,Idle
8947745,65.4524,0.446985,Idle
9201233,65.2298,0.458165,Idle
9454606,65.0162,0.468405,Idle
9707920,64.8128,0.477379,Idle
9961809,64.6206,0.484825,Idle
10214571,0,1,Idle
10467716,0,0.995662,Idle
10721441,0,0.288749,Idle
10974623,0,0.264488,Idle
11228515,0,0.219017,Idle
11481359,0,0.457258,Idle
11734796,0,0.992035,Idle
11989610,0,0.925268,Idle
12241345,0,0.509971,Idle
12495321,0,0.848046,Idle
12748378,0,0.800464,Idle
13003462,0,0.402702,Idle
13255568,0,0.780363,Idle
13507725,0,0.262274,Idle
13858897,0,0.438831,Idle
14125009,0,0.370093,Idle
14386541,0,0.222939,Idle
14641267,0,1,Idle
14894614,0,1,Idle
15147918,0,0.535991,Idle
15401368,5.66867,1,Idle
15654649,5.66867,1,Idle
15908019,5.66867,1,Idle
16161285,5.66867,1,Idle
16414654,5.66867,1,Idle
16667995,5.66867,0.89951,Idle
16921350,5.66867,1,Idle
17174701,5.66867,1,Idle
17427970,5.66867,1,Idle
17681285,5.66867,1,Idle
17934599,5.66867,1,Idle
18201028,5.66867,1,Idle
18467602,5.66867,0.978348,Idle
18734120,5.66867,0.668327,Idle
19000764,11.8579,1,Idle
19250774,11.8579,0.778102,Idle
19517441,11.8579,0.304403,Idle
19784048,11.8579,1,Idle
20050729,34.6504,1,Idle
20317361,34.6504,1,Idle
20584038,34.6504,1,Idle
20850658,34.6504,1,Idle
21100704,34.6504,0.727044,Idle
21367318,34.6504,1,Idle
21617336,34.6504,0.775239,Idle
21883980,18.1174,0.584065,Idle
22134002,18.1174,0.654203,Idle
22400603,66.0357,1,Idle
22650624,66.0357,0.985408,Idle
22900639,57.7135,0.679585,Idle
23167267,57.7135,0.63828,Idle
23417274,57.7135,1,Idle
23683886,57.7135,1,Idle
23950550,39.2299,1,Idle
24217190,39.2299,1,Idle
24483864,81.2616,1,Idle
24733876,81.2616,1,Idle
25000516,81.2616,1,Idle
25268223,81.2616,1,Idle
25533809,81.2616,1,Idle
25800460,81.2616,1,Idle
26050500,61.5248,1,Idle
26317154,61.5248,1,Idle
26567166,61.5248,1,Idle
26833818,61.5248,1,Idle
27083821,61.5248,0.447608,Idle
27350471,71.2473,0.76373,Idle
27617135,71.2473,0.635321,Idle
27883784,105.926,0.622127,Idle
28150410,105.926,0.571363,Idle
28400427,105.926,0.615525,Idle
28667072,92.0739,0.668496,Idle
28933748,92.0739,0.586617,Idle
29200400,104.541,0.697099,Idle
29450443,104.541,0.593975,Idle
29717030,66.7502,1,Idle
29983681,66.7502,1,Idle
30250274,50.8651,1,Idle
30500356,50.8651,1,Idle
30766960,67.9566,1,Idle
31016970,67.9566,0.624964,Idle
31266981,67.9593,0.774961,Idle
31533652,67.9593,0.62586,Idle
31800327,67.6859,0.642505,Idle
32066927,67.6859,0.622677,Idle
32316928,66.5722,0.649269,Idle
32566965,66.5722,0.638341,Idle
32833571,66.077,0.636287,Idle
33100222,66.077,0.580754,Idle
33366842,66.3261,1,Idle
33616856,66.3261,1,Idle
33866898,66.3261,1,Idle
34133574,66.3261,0.889681,Idle
34400244,66.3261,0.657829,Idle
34666837,66.8513,1,Idle
34916837,24.6227,1,Idle
35183479,68.5869,1,Idle
35450065,68.5869,1,Idle
35700078,68.5869,1,Idle
35950104,68.5869,1,Idle
36216680,72.8625,1,Idle
36466700,72.8625,1,Idle
36716709,72.8625,1,Idle
36966738,72.8625,0.631152,Idle
37216765,72.8625,0.342681,Idle
37483401,72.8625,0.555651,Idle
37750000,34.7017,1,Idle
38016640,34.7017,1,Idle
38266646,77.4685,1,Idle
38533309,77.4685,0.865362,Idle
38799911,77.4685,1,Idle
39049951,77.4685,1,Idle
39316621,77.4685,1,Idle
39583302,77.4685,0.309084,Idle
39849890,27.3933,1,Idle
40116545,27.3933,1,Idle
40366571,27.3933,1,Idle
40616576,27.3933,0.254535,Idle
40866586,27.3933,0.273176,Idle
41133253,27.3933,0.282338,Idle
41383261,26.6048,0.557828,Idle
41649872,32.9517,1,Idle
41916501,32.9517,1,Idle
42183176,59.0054,0.940063,Idle
42449783,59.0054,0.919801,Idle
42716440,59.0054,1,Idle
42966498,59.0054,0.306953,Idle
43233137,59.0054,0.173988,Idle
43499738,59.0054,1,Idle
43749799,59.0054,1,Idle
44016486,59.0054,0.608046,Idle
44283124,59.0054,0.436837,Idle
44549765,54.5043,0.83766,Idle
44799766,54.5043,0.52068,Idle
45066411,21.218,1,Idle
45333030,21.218,1,Idle
45583039,21.218,1,Idle
45849720,21.218,0.930428,Idle
46116392,33.1401,0.689325,Idle
46383035,33.1401,0.886699,Idle
46649660,33.1401,1,Idle
46916378,33.1401,1,Idle
47183036,35.1179,0.676503,Idle
47449612,35.1179,0.670312,Idle
47716309,35.1179,0.871632,Idle
47982924,35.1179,1,Idle
48249670,57.0827,0.838656,Idle
48516296,57.0827,0.963405,Idle
48782956,57.0827,0.934987,Idle
49049599,57.0827,0.597186,Idle
49316219,57.0827,0.599204,Idle
49566291,46.9956,0.188725,Idle
49832878,26.8722,0.598572,Idle
50082880,26.8722,0.857577,Idle
50349504,50.7823,0.648442,Idle
50616202,50.7823,0.770024,Idle
50882857,50.7823,0.742016,Idle
51149528,50.7823,0.265169,Idle
51416090,50.7823,0.237696,Idle
51666129,50.7823,0.292037,Idle
51916162,50.7823,0.314162,Idle
52182808,50.7823,0.305445,Idle
52432818,50.7823,0.461139,Idle
52682848,50.7823,0.179058,Idle
52949441,50.7823,0.467232,Idle
53216095,50.7823,0.386049,Idle
53482692,50.7823,0.468375,Idle
53732736,50.7823,0.869652,Idle
53982755,36.1079,0.436853,Idle
54232801,50.7823,0.185156,Idle
54499325,49.0613,1,Idle
54749345,49.0613,0.932319,Idle
54999347,49.0613,0.852504,Idle
55249347,49.0613,0.950435,Idle
55515953,49.0613,0.888827,Idle
55766020,49.0613,0.587079,Idle
56032636,49.0613,0.308425,Idle
56282649,49.0613,0.400084,Idle
56549290,49.0613,0.186294,Idle
56815972,49.0613,0.193337,Idle
57082606,49.0613,0.253851,Idle
57332620,53.7194,0.467703,Idle
57599278,53.7194,0.217221,Idle
57865901,53.7194,0.713937,Idle
58115901,14.7936,1,Idle
58382511,14.7936,1,Idle
58632583,14.7936,0.705678,Idle
58899229,14.7936,0.371706,Idle
59165898,14.7936,0.25496,Idle
59432552,14.7936,0.214947,Idle
59699196,14.7936,0.530355,Idle
59965775,14.7936,0.963888,Idle
60215822,14.7936,0.323781,Idle
60482496,13.0756,0.867542,Idle
60732516,13.0756,0.421204,Idle
60999128,13.0756,0.736551,Idle
61265814,13.0756,0.842522,Idle
61532462,13.0756,0.207654,Idle
61799136,13.0756,0.164624,Idle
62065748,13.0756,0.155681,Idle
62332407,13.0756,0.366912,Idle
62598999,13.0756,1,Idle
62849085,13.0756,0.298329,Idle
63099094,13.0756,0.547697,Idle
63365705,14.6764,1,Idle
63632381,14.6764,0.217371,Idle
63899012,14.6764,0.164371,Idle
64165679,14.6764,0.179875,Idle
64415690,15.6699,0.768012,Idle
64682312,15.6699,0.639442,Idle
64932383,15.6699,0.839241,Idle
65199021,15.6699,0.582541,Idle
65465681,15.6699,0.198688,Idle
65732348,17.1014,0.736001,Idle
65998945,17.1014,0.580439,Idle
66248951,17.1014,0.150104,Idle
66515567,17.1014,0.200803,Idle
66782239,40.3592,0.39987,Idle
67032243,17.1014,0.823926,Idle
67298922,17.1014,0.568119,Idle
67565511,17.1014,0.304904,Idle
67815513,17.1014,0.613556,Idle
68065537,17.1014,0.577555,Idle
68332193,17.1014,1,Idle
68598841,17.1014,0.310403,Idle
68865463,17.1014,0.468127,Idle
69115466,17.1014,0.693081,Idle
69382125,17.1014,0.705234,Idle
69648802,17.1014,0.31097,Idle
69915388,17.1014,1,Idle
70182040,17.1014,1,Idle
70448699,17.1014,1,Idle
70698729,17.1014,0.95464,Idle
70965752,17.1014,0.563862,Idle
71232118,17.1014,1,Idle
71498670,17.1014,1,Idle
71748691,17.1014,0.441744,Idle
72015353,17.1014,0.251292,Idle
72282006,17.1014,0.836783,Idle
72532098,17.1014,0.593717,Idle
72798632,17.1014,0.897174,Idle
73048649,17.1014,1,Idle
73315287,17.1014,1,Idle
73565379,17.1014,0.88047,Idle
73831966,17.1014,1,Idle
74098620,17.1014,0.980395,Idle
74365249,17.1014,1,Idle
74631860,17.1014,1,Idle
74881866,17.1014,0.999459,Idle
75131893,17.1014,0.257761,Idle
75398545,17.1014,0.280326,Idle
75648551,17.1014,0.256806,Idle
75915172,17.1014,0.977711,Idle
76165198,17.1014,0.683633,Idle
76431838,17.1014,0.37972,Idle
76681887,17.1014,0.647284,Idle
76948431,17.1014,1,Idle
77198500,17.1014,0.825709,Idle
77465110,17.1014,0.84776,Idle
77715137,17.1014,1,Idle
77981827,17.1014,0.658472,Idle
78248484,17.1014,0.558214,Idle
78515130,40.3592,0.568085,Idle
78781782,17.1014,0.17757,Idle
79048413,17.1014,0.82021,Idle
79315010,17.1014,1,Idle
79565063,17.1014,0.561386,Idle
79831706,17.1014,0.408911,Idle
80081718,17.1014,0.212113,Idle
80348315,17.1014,1,Idle
80615033,17.1014,0.911408,Idle
80881686,17.1014,0.654207,Idle
81148304,3.73535,1,Idle
81414946,3.73535,0.898691,Idle
81664951,3.73535,1,Idle
81914967,3.73535,0.220656,Idle
82181573,3.73535,0.218474,Idle
82448280,3.73535,1,Idle
82698292,3.73535,0.818282,Idle
82964926,19.4777,0.560222,Idle
83231542,32.3192,1,Idle
83498210,32.3192,1,Idle
83748229,32.3192,0.718067,Idle
83998240,32.3192,0.844466,Idle
84264846,32.3192,0.935112,Idle
84531483,32.3192,1,Idle
84781501,32.3192,0.81254,Idle
85048184,32.3192,0.278319,Idle
85314784,31.3042,1,Idle
85581421,31.3042,1,Idle
85848097,31.3042,1,Idle
86098111,23.1217,1,Idle
86364735,23.1217,1,Idle
86614735,23.1217,1,Idle
86881390,23.1217,1,Idle
87148038,23.1217,1,Idle
87398072,23.1217,0.817899,Idle
87664663,23.1217,0.966505,Idle
87914694,23.1217,0.724855,Idle
88164704,23.1217,0.232251,Idle
88431350,26.9168,1,Idle
88681350,26.9168,0.806581,Idle
88931358,26.9168,0.780274,Idle
89198024,26.9168,0.581792,Idle
89464689,26.9168,0.28842,Idle
89731340,26.9168,0.551804,Idle
89997980,33.5097,0.799304,Idle
90264641,25.7131,0.944843,Idle
90531287,60.1189,0.435645,Idle
90797909,60.1189,0.365513,Idle
91047917,60.1189,0.276955,Idle
91297926,60.1189,0.296935,Idle
91564579,60.1189,0.583384,Idle
91831196,26.1719,0.775115,Idle
92097859,26.1719,0.893425,Idle
92347871,26.1719,0.762584,Idle
92614496,26.1719,1,Idle
92881145,26.1719,0.896621,Idle
93131309,26.1719,0.874818,Idle
93397897,26.1719,0.441241,Idle
93664504,22.9813,0.9464,Idle
93931210,22.9813,1,Idle
94197701,22.9813,0.876879,Idle
94447769,22.9813,1,Idle
94714343,22.9813,1,Idle
94964376,22.9813,1,Idle
95214436,22.9813,0.337621,Idle
95481055,22.9813,0.248699,Idle
95731149,21.3839,0.275631,Idle
95997723,21.3839,0.684958,Idle
96264381,21.3839,0.831243,Idle
96514431,38.8505,0.416707,Idle
96781003,38.8505,0.385813,Idle
97047664,38.8505,0.272384,Idle
97297691,38.8505,0.479283,Idle
97547717,38.8505,0.262106,Idle
97814343,38.8505,0.180432,Idle
98064359,38.8505,0.305507,Idle
98314381,38.8505,0.232947,Idle
98580992,21.7173,0.683273,Start
98847603,21.7173,0.412465,Start
99114259,21.7173,0.187494,Start
99380912,21.7173,0.304779,Start
99647582,21.7173,0.278698,Start
99897584,18.9113,0.591413,Start
100164258,18.9113,0.605254,Start
100430874,18.9113,0.611387,Start
100697537,18.9113,0.596444,Start
100964196,18.9113,0.314911,Start
101230819,38.939,1,Start
101497490,38.939,0.558485,Start
101764152,72.1137,0.626412,Start
102030797,74.9565,0.592451,Start
102297474,67.0452,0.801712,Start
102547613,67.0452,0.676248,Start
102814108,55.6202,0.496915,Start
103064142,55.6202,0.595817,Start
103330783,55.6202,0.47075,Start
103597417,51.5782,0.617041,Start
103864090,51.5782,0.67524,Start
104130683,59.2467,1,Start
104397342,48.5117,1,Start
104664017,48.5117,0.989996,Start
104930637,48.5117,1,Start
105197368,49.4974,1,Start
105463963,49.4974,1,Start
105730641,49.4974,1,Start
105997300,49.4974,1,Start
106263955,49.4974,1,Start
106530619,37.6729,1,Start
106797273,37.6729,0.837081,Start
107063901,37.6729,1,Start
107330553,54.8665,1,Start
107597219,54.8665,1,Start
107863884,69.7018,1,Start
108130519,69.7018,0.952262,Start
108397178,69.7018,1,Start
108663826,69.7018,1,Start
108930485,69.7018,1,Start
109197136,69.7018,1,Start
109447171,69.7018,0.952804,Start
109697191,32.6605,0.831596,Start
109963792,32.6605,0.783319,Start
110214037,32.6605,0.651038,Start
110480479,48.4031,0.760891,Start
110747140,48.4031,0.743369,Start
110997228,48.4031,0.924491,Start
111263763,60.3243,0.604995,Start
111513779,60.3243,0.645026,Start
111763790,60.3243,0.66485,Start
112030441,60.3243,0.830096,Start
112280448,46.3407,0.692386,Start
112547037,46.3407,0.726195,Start
112813657,65.1542,1,Start
113219300,65.1542,0.631185,Start
113481185,65.1542,0.74868,Start
113734428,65.1542,0.756535,Start
113997188,65.1542,1,Start
114263716,65.1542,0.748682,Start
114530347,65.1542,0.690735,Start
114796985,65.1542,0.438631,Start
115063655,28.3391,1,Start
115330298,28.3391,0.792465,Start
115596963,75.6207,0.79841,Start
115863622,101.586,0.798466,Start
116130267,101.586,0.734631,Start
116396914,73.5378,0.952833,Start
116663567,73.5378,0.892502,Start
116930204,62.2303,1,Start
117196899,62.2303,0.495917,Start
117463534,62.2303,0.629648,Start
117730193,49.5432,0.618489,Start
117996816,49.5432,0.799851,Start
118263473,49.5432,0.682058,Start
118530158,49.5432,0.594776,Start
118780169,48.35,0.839724,Start
119030542,48.35,0.646377,Start
119296737,48.35,0.603803,Start
119546769,48.35,0.454925,Start
119813433,64.7934,0.61934,Start
120080093,64.7934,1,Start
120346685,64.7934,1,Start
120596695,64.7934,1,Start
120846702,64.7934,0.634538,Start
121113400,56.4319,0.634617,Start
121380030,64.7934,0.616131,Start
121646697,64.7934,0.637925,Start
121913335,64.7934,0.837853,Start
122179965,64.7934,1,Start
122446602,64.7934,1,Start
122696637,64.7934,0.836271,Start
122963310,64.7934,0.957516,Start
123229954,64.7934,1,Start
123496626,64.7934,0.886353,Start
123763253,64.7934,1,Start
124029945,64.7934,1,Start
124296624,64.7934,1,Start
124563252,64.7934,0.733954,Start
124829870,11.7128,1,Start
125079879,11.7128,0.810005,Start
125329888,58.3074,1,Start
125596570,58.3074,0.865966,Start
125863232,58.3074,0.423294,Start
126129866,70.463,1,Start
126396520,69.1439,0.734479,Start
126663136,69.1439,0.675162,Start
126913139,69.1439,0.569685,Start
127179818,57.4812,0.770181,Start
127446458,57.4812,0.674774,Start
127713094,60.264,0.583929,Start
127963128,60.264,0.831998,Start
128229793,60.264,0.324067,Start
